zip3,pmf,market,market_type,lat,lon,pmf_norm,preferred_fc_zip3,preferred_fc_distance,preferred_fc,preferred_bucket,candidate_fc_zip3_set,candidate_fc_name_set,candidate_count,cluster_id
712,0.00074301,Secondary,LA,32.50336772,-92.12872478,0.0007430106545923867,303,460,GA-303,301-600,303,GA-303,1,GA-303
713,0.000238324,Secondary,LA,31.30279009,-92.192325,0.000238324209963629,303,490,GA-303,301-600,303,GA-303,1,GA-303
714,0.000564768,Secondary,LA,31.50592664,-92.90189813,0.0005647684975610464,303,524,GA-303,301-600,303,GA-303,1,GA-303
716,0.000148201,Secondary,AR,33.91564425,-91.88527011,0.00014820113056519604,303,434,GA-303,301-600,303,GA-303,1,GA-303
718,0.000148201,Secondary,AR,33.70083978,-93.80333871,0.00014820113056519604,303,544,GA-303,301-600,303,GA-303,1,GA-303
719,0.000267363,Secondary,AR,34.43043724,-93.27812138,0.00026736323554701056,303,514,GA-303,301-600,303,GA-303,1,GA-303
720,0.001070455,Secondary,AR,34.92168981,-92.13874268,0.001070455943071686,303,452,GA-303,301-600,303,GA-303,1,GA-303
721,0.001100496,Secondary,AR,34.87790878,-92.21957492,0.0011004969695378303,303,456,GA-303,301-600,303,GA-303,1,GA-303
722,0.000773051,Secondary,AR,34.74922706,-92.32192202,0.000773051681058531,303,461,GA-303,301-600,303,GA-303,1,GA-303
723,8.91e-05,Secondary,AR,35.16979588,-90.48070118,8.910007849716916e-05,303,362,GA-303,301-600,303,GA-303,1,GA-303
724,0.000505687,Secondary,AR,35.98272056,-90.70202897,0.0005056874455106396,303,391,GA-303,301-600,303,GA-303,1,GA-303
725,0.000238324,Secondary,AR,35.95783008,-91.82066617,0.000238324209963629,303,449,GA-303,301-600,303,GA-303,1,GA-303
726,0.000297404,Secondary,AR,36.16061831,-92.89733662,0.00029740426201315485,303,511,GA-303,301-600,303,GA-303,1,GA-303
727,0.001337818,Secondary,AR,36.16831872,-94.16100723,0.0013378191786186963,303,580,GA-303,301-600,303,GA-303,1,GA-303
728,5.91e-05,Secondary,AR,35.27096269,-93.21578209,5.9100052067145876e-05,303,516,GA-303,301-600,303,GA-303,1,GA-303
729,0.000653889,Secondary,AR,35.35644834,-94.32300199,0.0006538895760767165,303,578,GA-303,301-600,303,GA-303,1,GA-303
730,0.001605181,Primary,OK,35.37892117,-97.62321982,0.001605182414165707,303,764,GA-303,601-1000,303,GA-303,1,GA-303
731,0.00217095,Primary,OK,35.47427621,-97.52646351,0.0021709519126086353,303,759,GA-303,601-1000,303,GA-303,1,GA-303
734,0.000148201,Primary,OK,34.20914796,-97.04020816,0.00014820113056519604,303,729,GA-303,601-1000,303,GA-303,1,GA-303
735,0.000505687,Primary,OK,34.56849316,-98.60170316,0.0005056874455106396,303,818,GA-303,601-1000,303,GA-303,1,GA-303
736,0.000119162,Primary,OK,35.41385357,-99.24175833,0.0001191621049818145,303,855,GA-303,601-1000,303,GA-303,1,GA-303
737,0.000297404,Primary,OK,36.42616744,-98.05841337,0.00029740426201315485,303,797,GA-303,601-1000,303,GA-303,1,GA-303
739,0.000148201,Secondary,OK,36.747908,-101.4293027,0.00014820113056519604,303,985,GA-303,601-1000,303,GA-303,1,GA-303
740,0.002378232,Primary,OK,36.23818071,-96.18726677,0.002378234095224238,303,691,GA-303,601-1000,303,GA-303,1,GA-303
741,0.001070455,Primary,OK,36.13137841,-95.95476784,0.001070455943071686,303,677,GA-303,601-1000,303,GA-303,1,GA-303
743,0.000208283,Secondary,OK,36.56571731,-95.05911154,0.00020828318349748467,303,635,GA-303,601-1000,303,GA-303,1,GA-303
744,0.000356484,Secondary,OK,35.67283571,-95.44417857,0.0003564843140626807,303,644,GA-303,601-1000,303,GA-303,1,GA-303
745,0.000148201,Secondary,OK,34.73790968,-95.7887871,0.00014820113056519604,303,658,GA-303,601-1000,303,GA-303,1,GA-303
746,0.000119162,Primary,OK,36.67899857,-97.13105429,0.0001191621049818145,303,749,GA-303,601-1000,303,GA-303,1,GA-303
747,0.000119162,Secondary,OK,34.08351935,-95.73511505,0.0001191621049818145,303,654,GA-303,601-1000,303,GA-303,1,GA-303
748,0.000445606,Primary,OK,35.15608296,-96.73038519,0.00044560639257923185,303,712,GA-303,601-1000,303,GA-303,1,GA-303
749,0.000148201,Secondary,OK,35.32079872,-94.79955256,0.00014820113056519604,303,605,GA-303,601-1000,303,GA-303,1,GA-303
750,0.005500475,Primary,TX,32.89781244,-96.87761404,0.005500479845922745,303,727,GA-303,601-1000,303,GA-303,1,GA-303
751,0.001991707,Primary,TX,32.63336495,-96.65381683,0.001991708754695413,303,717,GA-303,601-1000,303,GA-303,1,GA-303
752,0.003895294,Primary,TX,32.82099012,-96.83829993,0.003895297431757038,303,726,GA-303,601-1000,303,GA-303,1,GA-303
754,0.001011374,Primary,TX,33.24377302,-95.89563683,0.0010113748910212791,303,668,GA-303,601-1000,303,GA-303,1,GA-303
755,0.000208283,Secondary,TX,33.32397255,-94.23788333,0.00020828318349748467,303,572,GA-303,301-600,303,GA-303,1,GA-303
756,0.000564768,Secondary,TX,32.48680761,-94.73801995,0.0005647684975610464,303,609,GA-303,601-1000,303,GA-303,1,GA-303
757,0.000475646,Primary,TX,32.31429944,-95.37310732,0.0004756464190444952,303,648,GA-303,601-1000,303,GA-303,1,GA-303
758,0.000238324,Secondary,TX,31.47555856,-95.65959099,0.000238324209963629,303,679,GA-303,601-1000,303,GA-303,1,GA-303
759,0.000356484,Secondary,TX,31.38995588,-94.45899538,0.0003564843140626807,303,613,GA-303,601-1000,303,GA-303,1,GA-303
760,0.002349193,Primary,TX,32.73050241,-97.21853609,0.0023491950696408566,303,749,GA-303,601-1000,303,GA-303,1,GA-303
761,0.001487021,Primary,TX,32.75632185,-97.27152935,0.0014870223100666552,303,751,GA-303,601-1000,303,GA-303,1,GA-303
762,0.001635222,Primary,TX,33.18522749,-97.19270953,0.0016352234406318512,303,743,GA-303,601-1000,303,GA-303,1,GA-303
763,0.000238324,Secondary,TX,33.87712911,-98.61578776,0.000238324209963629,303,820,GA-303,601-1000,303,GA-303,1,GA-303
764,0.000178242,Primary,TX,32.5845375,-98.37456125,0.00017824215703134036,303,817,GA-303,601-1000,303,GA-303,1,GA-303
765,0.001546101,Secondary,TX,31.11096525,-97.56571631,0.0015461023621161812,303,794,GA-303,601-1000,303,GA-303,1,GA-303
766,3e-05,Primary,TX,31.71480203,-97.07859239,3.0000026430023288e-05,303,755,GA-303,601-1000,303,GA-303,1,GA-303
767,0.000475646,Primary,TX,31.54466783,-97.13625581,0.0004756464190444952,303,761,GA-303,601-1000,303,GA-303,1,GA-303
768,0.000119162,Secondary,TX,31.43000114,-99.18056932,0.0001191621049818145,303,880,GA-303,601-1000,303,GA-303,1,GA-303
769,0.000386525,Secondary,TX,31.3977337,-100.5183272,0.000386525340528825,303,957,GA-303,601-1000,303,GA-303,1,GA-303
770,0.006540889,Primary,TX,29.77049836,-95.41519724,0.006540894762528286,303,708,GA-303,601-1000,303,GA-303,1,GA-303
773,0.003092202,Primary,TX,30.10919119,-95.40537507,0.0030922047242323623,303,698,GA-303,601-1000,303,GA-303,1,GA-303
774,0.003835212,Primary,TX,29.65952597,-95.6856005,0.0038352153788247492,303,726,GA-303,601-1000,303,GA-303,1,GA-303
775,0.002438314,Primary,TX,29.59683964,-95.17402526,0.002438316148156527,303,701,GA-303,601-1000,303,GA-303,1,GA-303
776,0.000832131,Primary,TX,30.08017757,-94.03078037,0.0008321317331080569,303,624,GA-303,601-1000,303,GA-303,1,GA-303
777,0.000267363,Primary,TX,30.08061268,-94.14762066,0.00026736323554701056,303,631,GA-303,601-1000,303,GA-303,1,GA-303
778,0.000653889,Primary,TX,30.61895296,-96.32914321,0.0006538895760767165,303,735,GA-303,601-1000,303,GA-303,1,GA-303
779,0.000416566,Primary,TX,28.95893886,-96.96806398,0.00041656636699496935,303,817,GA-303,601-1000,303,GA-303,1,GA-303
780,0.000981334,Primary,TX,28.6196527,-99.0453514,0.0009813348645560157,303,940,GA-303,601-1000,303,GA-303,1,GA-303
781,0.001070455,Primary,TX,29.37374107,-98.12762857,0.001070455943071686,303,868,GA-303,601-1000,303,GA-303,1,GA-303
782,0.005024829,Primary,TX,29.45314256,-98.4975328,0.005024833426878249,303,886,GA-303,601-1000,303,GA-303,1,GA-303
783,0.000267363,Secondary,TX,27.7956176,-97.69328798,0.00026736323554701056,303,895,GA-303,601-1000,303,GA-303,1,GA-303
784,0.001218656,Secondary,TX,27.79343056,-97.40561199,0.001218657073636882,303,880,GA-303,601-1000,303,GA-303,1,GA-303
785,0.002764757,Secondary,TX,26.1934576,-97.9558109,0.0027647594357530633,303,969,GA-303,601-1000,303,GA-303,1,GA-303
786,0.002319152,Primary,TX,30.25780345,-97.8273734,0.0023191540431747124,303,828,GA-303,601-1000,303,GA-303,1,GA-303
787,0.00291396,Primary,TX,30.30363295,-97.74164957,0.0029139625672010222,303,822,GA-303,601-1000,303,GA-303,1,GA-303
788,0.000119162,Primary,TX,29.16311083,-100.0306825,0.0001191621049818145,303,979,GA-303,601-1000,303,GA-303,1,GA-303
789,8.91e-05,Primary,TX,29.92089344,-96.84787131,8.910007849716916e-05,303,782,GA-303,601-1000,303,GA-303,1,GA-303
790,0.000238324,Secondary,TX,35.26688777,-101.6259036,0.000238324209963629,303,990,GA-303,601-1000,303,GA-303,1,GA-303
791,0.000564768,Secondary,TX,35.16737006,-101.8167634,0.0005647684975610464,303,1000,GA-303,601-1000,303,GA-303,1,GA-303
792,5.91e-05,Secondary,TX,34.27433016,-100.5808333,5.9100052067145876e-05,303,931,GA-303,601-1000,303,GA-303,1,GA-303
793,0.000178242,Secondary,TX,33.48105046,-102.1159028,0.00017824215703134036,303,1023,GA-303,1001-1400,303,GA-303,1,GA-303
794,0.001011374,Secondary,TX,33.57770816,-101.8659727,0.0010113748910212791,303,1008,GA-303,1001-1400,303,GA-303,1,GA-303
795,3e-05,Secondary,TX,32.68512647,-100.2627137,3.0000026430023288e-05,303,924,GA-303,601-1000,303,GA-303,1,GA-303
796,0.000475646,Secondary,TX,32.44478868,-99.73640189,0.0004756464190444952,303,897,GA-303,601-1000,303,GA-303,1,GA-303
797,0.001159576,Secondary,TX,31.91606047,-102.2252385,0.0011595770215873562,303,1047,GA-303,1001-1400,303,GA-303,1,GA-303
798,0.000178242,Primary,TX,31.17464138,-105.3606966,0.00017824215703134036,303,1239,GA-303,1001-1400,303,GA-303,1,GA-303
799,0.003211364,Primary,TX,31.7656623,-106.4485636,0.0032113668292141767,303,1292,GA-303,1001-1400,303,GA-303,1,GA-303
800,0.004460061,Primary,CO,39.74485394,-104.9808302,0.004460064929317204,303,1212,GA-303,1001-1400,303,GA-303,1,GA-303
801,0.01094187,Primary,CO,39.64477796,-104.9813544,0.010941879639795963,303,1210,GA-303,1001-1400,303,GA-303,1,GA-303
802,0.016323183,Primary,CO,39.73627057,-104.9979484,0.016323197380736894,303,1213,GA-303,1001-1400,303,GA-303,1,GA-303
803,0.000624849,Primary,CO,39.73803378,-105.0316401,0.000624849550492454,303,1215,GA-303,1001-1400,303,GA-303,1,GA-303
804,0.000951293,Primary,CO,39.79542842,-105.5822478,0.0009512938380898713,303,1244,GA-303,1001-1400,303,GA-303,1,GA-303
805,0.006035202,Primary,CO,40.38968207,-105.0863883,0.006035207317017646,303,1228,GA-303,1001-1400,303,GA-303,1,GA-303
806,0.002080828,Primary,CO,40.23774351,-104.747136,0.002080829833211083,303,1208,GA-303,1001-1400,303,GA-303,1,GA-303
807,0.000445606,Secondary,CO,40.385325,-103.2727469,0.00044560639257923185,303,1136,GA-303,1001-1400,303,GA-303,1,GA-303
808,0.000564768,Primary,CO,39.08281453,-103.906065,0.0005647684975610464,303,1146,GA-303,1001-1400,303,GA-303,1,GA-303
809,0.003033122,Primary,CO,38.85287251,-104.799162,0.0030331246721828366,303,1190,GA-303,1001-1400,303,GA-303,1,GA-303
810,0.001070455,Secondary,CO,38.11337778,-104.1576306,0.001070455943071686,303,1147,GA-303,1001-1400,303,GA-303,1,GA-303
811,0.000327445,Secondary,CO,37.45488602,-106.3365204,0.00032744528847929914,303,1260,GA-303,1001-1400,303,GA-303,1,GA-303
812,0.000327445,Secondary,CO,38.50298,-106.0065733,0.00032744528847929914,303,1250,GA-303,1001-1400,303,GA-303,1,GA-303
813,0.000148201,Secondary,CO,37.33919737,-108.1590553,0.00014820113056519604,303,1359,GA-303,1001-1400,303,GA-303,1,GA-303
814,0.000119162,Secondary,CO,38.3686625,-107.9244188,0.0001191621049818145,303,1352,GA-303,1001-1400,303,GA-303,1,GA-303
815,0.000683929,Secondary,CO,39.07391085,-108.5382101,0.0006839296025419799,303,1391,GA-303,1001-1400,303,GA-303,1,GA-303
816,0.000862172,Secondary,CO,39.64786833,-107.1934217,0.0008621727595742013,303,1326,GA-303,1001-1400,303,GA-303,1,GA-303
820,0.000297404,Secondary,WY,41.2043562,-104.8375212,0.00029740426201315485,303,1232,GA-303,1001-1400,303,GA-303,1,GA-303
823,0.000178242,Secondary,WY,41.62845172,-107.156769,0.00017824215703134036,303,1355,GA-303,1001-1400,303,GA-303,1,GA-303
824,0.000178242,Tertiary,WY,44.44188545,-108.5115073,0.00017824215703134036,303,1483,GA-303,1401-1800,303,GA-303,1,GA-303
825,5.91e-05,Secondary,WY,42.97031875,-108.575025,5.9100052067145876e-05,303,1452,GA-303,1401-1800,303,GA-303,1,GA-303
826,8.91e-05,Secondary,WY,42.86746525,-106.329122,8.910007849716916e-05,303,1342,GA-303,1001-1400,303,GA-303,1,GA-303
828,3e-05,Tertiary,WY,44.68892432,-106.8533054,3.0000026430023288e-05,303,1414,GA-303,1401-1800,303,GA-303,1,GA-303
829,0.000119162,Secondary,WY,41.68099508,-109.9486689,0.0001191621049818145,303,1496,GA-303,1401-1800,303,GA-303,1,GA-303
830,3e-05,Secondary,WY,43.51857143,-110.7408607,3.0000026430023288e-05,303,1567,GA-303,1401-1800,303,GA-303,1,GA-303
831,3e-05,Secondary,WY,42.47064419,-110.7402907,3.0000026430023288e-05,303,1548,GA-303,1401-1800,303,GA-303,1,GA-303
832,0.000327445,Secondary,ID,42.89443054,-112.4368826,0.00032744528847929914,303,1639,GA-303,1401-1800,303,GA-303,1,GA-303
833,0.000208283,Secondary,ID,42.78957806,-114.2452619,0.00020828318349748467,303,1728,GA-303,1401-1800,303,GA-303,1,GA-303
834,0.000773051,Secondary,ID,43.70592611,-112.0616383,0.000773051681058531,303,1635,GA-303,1401-1800,303,GA-303,1,GA-303
835,0.000238324,Secondary,ID,46.26556875,-116.5292313,0.000238324209963629,303,1893,GA-303,>1800,303,GA-303,1,GA-303
836,0.002260071,Primary,ID,43.7288323,-116.3854156,0.0022600729911243056,303,1846,GA-303,>1800,303,GA-303,1,GA-303
837,0.00217095,Primary,ID,43.61258508,-116.2310588,0.0021709519126086353,303,1837,GA-303,>1800,303,GA-303,1,GA-303
838,0.000564768,Secondary,ID,47.61674601,-116.6744333,0.0005647684975610464,303,1926,GA-303,>1800,303,GA-303,1,GA-303
840,0.005470434,Primary,UT,40.67013187,-111.7536007,0.0054704388194566,303,1576,GA-303,1401-1800,303,GA-303,1,GA-303
841,0.002319152,Primary,UT,40.73951069,-111.8893784,0.0023191540431747124,303,1584,GA-303,1401-1800,303,GA-303,1,GA-303
843,0.000505687,Primary,UT,41.65471736,-111.9732493,0.0005056874455106396,303,1598,GA-303,1401-1800,303,GA-303,1,GA-303
844,0.000862172,Primary,UT,41.17161953,-111.9577553,0.0008621727595742013,303,1592,GA-303,1401-1800,303,GA-303,1,GA-303
845,5.91e-05,Secondary,UT,38.81124098,-110.4007082,5.9100052067145876e-05,303,1489,GA-303,1401-1800,303,GA-303,1,GA-303
846,0.000624849,Primary,UT,40.06320569,-111.7190128,0.000624849550492454,303,1568,GA-303,1401-1800,303,GA-303,1,GA-303
847,0.001100496,Secondary,UT,37.60797488,-113.0020678,0.0011004969695378303,303,1626,GA-303,1401-1800,303,GA-303,1,GA-303
850,0.004579223,Primary,AZ,33.50801087,-112.0594348,0.004579227034299018,303,1593,GA-303,1401-1800,303,GA-303,1,GA-303
851,0.001635222,Primary,AZ,32.87289,-111.74493,0.0016352234406318512,303,1582,GA-303,1401-1800,303,GA-303,1,GA-303
852,0.010019617,Primary,AZ,33.44442858,-111.9197627,0.010019625827290355,303,1585,GA-303,1401-1800,303,GA-303,1,GA-303
853,0.009752253,Primary,AZ,33.49500482,-112.4999184,0.009752261591742464,303,1618,GA-303,1401-1800,303,GA-303,1,GA-303
855,0.000238324,Primary,AZ,33.42011803,-110.4939377,0.000238324209963629,303,1504,GA-303,1401-1800,303,GA-303,1,GA-303
856,0.000534727,Secondary,AZ,31.75364359,-110.5073962,0.000534727471094902,303,1526,GA-303,1401-1800,303,GA-303,1,GA-303
857,0.002467353,Secondary,AZ,32.27017437,-110.9790432,0.002467355173739908,303,1545,GA-303,1401-1800,303,GA-303,1,GA-303
859,0.000238324,Secondary,AZ,34.19740179,-109.9840321,0.000238324209963629,303,1468,GA-303,1401-1800,303,GA-303,1,GA-303
860,0.000475646,Secondary,AZ,35.43649308,-111.4090092,0.0004756464190444952,303,1541,GA-303,1401-1800,303,GA-303,1,GA-303
863,0.000475646,Primary,AZ,34.58390667,-112.213077,0.0004756464190444952,303,1592,GA-303,1401-1800,303,GA-303,1,GA-303
864,0.000773051,Primary,AZ,34.97431354,-114.258651,0.000773051681058531,303,1705,GA-303,1401-1800,303,GA-303,1,GA-303
865,5.91e-05,Secondary,AZ,35.79852,-109.4734943,5.9100052067145876e-05,303,1431,GA-303,1401-1800,303,GA-303,1,GA-303
870,0.000534727,Secondary,NM,35.08857203,-106.7835958,0.000534727471094902,303,1282,GA-303,1001-1400,303,GA-303,1,GA-303
871,0.003359566,Secondary,NM,35.08446529,-106.642586,0.003359568959780254,303,1274,GA-303,1001-1400,303,GA-303,1,GA-303
873,8.91e-05,Secondary,NM,35.47991136,-108.6006841,8.910007849716916e-05,303,1383,GA-303,1001-1400,303,GA-303,1,GA-303
874,0.000148201,Secondary,NM,36.69554412,-108.2394676,0.00014820113056519604,303,1362,GA-303,1001-1400,303,GA-303,1,GA-303
875,0.000386525,Secondary,NM,35.75610368,-105.9917384,0.000386525340528825,303,1236,GA-303,1001-1400,303,GA-303,1,GA-303
877,3e-05,Secondary,NM,35.8832,-105.972775,3.0000026430023288e-05,303,1235,GA-303,1001-1400,303,GA-303,1,GA-303
880,0.000773051,Secondary,NM,35.00632778,-107.0991889,0.000773051681058531,303,1300,GA-303,1001-1400,303,GA-303,1,GA-303
881,0.000208283,Secondary,NM,35.48986667,-106.4290556,0.00020828318349748467,303,1261,GA-303,1001-1400,303,GA-303,1,GA-303
882,0.001100496,Secondary,NM,35.31424286,-107.1822286,0.0011004969695378303,303,1303,GA-303,1001-1400,303,GA-303,1,GA-303
883,0.000238324,Secondary,NM,35.9602,-106.9588333,0.000238324209963629,303,1290,GA-303,1001-1400,303,GA-303,1,GA-303
884,5.91e-05,Secondary,NM,36.7322,-108.2101,5.9100052067145876e-05,303,1360,GA-303,1001-1400,303,GA-303,1,GA-303
890,0.003954374,Primary,NV,36.23535634,-115.2332205,0.003954377483806564,303,1752,GA-303,1401-1800,303,GA-303,1,GA-303
891,0.00651185,Primary,NV,36.14194742,-115.1464052,0.006511855736944904,303,1748,GA-303,1401-1800,303,GA-303,1,GA-303
894,0.001337818,Secondary,NV,39.52802348,-119.2292659,0.0013378191786186963,303,1964,GA-303,>1800,303,GA-303,1,GA-303
895,0.001635222,Secondary,NV,39.50761301,-119.7746952,0.0016352234406318512,303,1994,GA-303,>1800,303,GA-303,1,GA-303
897,0.000327445,Secondary,NV,39.20946477,-119.7804102,0.00032744528847929914,303,1994,GA-303,>1800,303,GA-303,1,GA-303
898,0.000238324,Secondary,NV,40.89796167,-115.7582833,0.000238324209963629,303,1786,GA-303,1401-1800,303,GA-303,1,GA-303
900,0.007433102,Primary,CA,34.04951999,-118.2957382,0.007433108548568631,303,1942,GA-303,>1800,303,GA-303,1,GA-303
902,0.003687011,Primary,CA,33.94952193,-118.3121915,0.003687014248259553,303,1944,GA-303,>1800,303,GA-303,1,GA-303
903,0.000356484,Primary,CA,33.95547619,-118.3359107,0.0003564843140626807,303,1945,GA-303,>1800,303,GA-303,1,GA-303
904,0.000356484,Primary,CA,34.01595545,-118.4320422,0.0003564843140626807,303,1950,GA-303,>1800,303,GA-303,1,GA-303
905,0.000594808,Primary,CA,33.87717155,-118.3273979,0.0005948085240263097,303,1945,GA-303,>1800,303,GA-303,1,GA-303
906,0.002705677,Primary,CA,33.91033966,-118.035996,0.002705679383703537,303,1928,GA-303,>1800,303,GA-303,1,GA-303
907,0.002378232,Primary,CA,33.8487264,-118.1887304,0.002378234095224238,303,1938,GA-303,>1800,303,GA-303,1,GA-303
908,0.001487021,Primary,CA,33.81303047,-118.1708499,0.0014870223100666552,303,1937,GA-303,>1800,303,GA-303,1,GA-303
910,0.001011374,Primary,CA,34.13971991,-118.1183264,0.0010113748910212791,303,1930,GA-303,>1800,303,GA-303,1,GA-303
911,0.000416566,Primary,CA,34.13562288,-118.1470573,0.00041656636699496935,303,1932,GA-303,>1800,303,GA-303,1,GA-303
912,0.000564768,Primary,CA,34.15188364,-118.2760927,0.0005647684975610464,303,1939,GA-303,>1800,303,GA-303,1,GA-303
913,0.00582792,Primary,CA,34.23029986,-118.5750709,0.0058279251344020445,303,1955,GA-303,>1800,303,GA-303,1,GA-303
914,0.001605181,Primary,CA,34.15413978,-118.4363047,0.001605182414165707,303,1948,GA-303,>1800,303,GA-303,1,GA-303
915,0.000445606,Primary,CA,34.17568178,-118.3261838,0.00044560639257923185,303,1942,GA-303,>1800,303,GA-303,1,GA-303
916,0.000981334,Primary,CA,34.16065021,-118.3918357,0.0009813348645560157,303,1946,GA-303,>1800,303,GA-303,1,GA-303
917,0.005678717,Primary,CA,34.07218601,-117.8589428,0.005678722002954085,303,1917,GA-303,>1800,303,GA-303,1,GA-303
918,0.000386525,Primary,CA,34.09157959,-118.1369806,0.000386525340528825,303,1932,GA-303,>1800,303,GA-303,1,GA-303
919,0.001843505,Secondary,CA,32.72455083,-117.026126,0.001843506624129336,303,1886,GA-303,>1800,303,GA-303,1,GA-303
920,0.00359789,Primary,CA,33.03817308,-117.1549308,0.0035978931697438826,303,1889,GA-303,>1800,303,GA-303,1,GA-303
921,0.004490102,Secondary,CA,32.80332038,-117.1555752,0.004490105955783348,303,1892,GA-303,>1800,303,GA-303,1,GA-303
922,0.003508768,Secondary,CA,33.60566711,-116.1737621,0.0035087710912273316,303,1826,GA-303,>1800,303,GA-303,1,GA-303
923,0.004192698,Primary,CA,34.28362441,-117.2862469,0.004192701693770192,303,1882,GA-303,>1800,303,GA-303,1,GA-303
924,0.000445606,Primary,CA,34.11847489,-117.3205191,0.00044560639257923185,303,1886,GA-303,>1800,303,GA-303,1,GA-303
925,0.006035202,Primary,CA,33.84241649,-117.2822938,0.006035207317017646,303,1886,GA-303,>1800,303,GA-303,1,GA-303
926,0.004876627,Primary,CA,33.67220698,-117.8229894,0.004876631296312172,303,1919,GA-303,>1800,303,GA-303,1,GA-303
927,0.001843505,Primary,CA,33.74051139,-117.8754184,0.001843506624129336,303,1921,GA-303,>1800,303,GA-303,1,GA-303
928,0.00437094,Primary,CA,33.81844313,-117.8767371,0.004370943850801533,303,1920,GA-303,>1800,303,GA-303,1,GA-303
930,0.00219999,Primary,CA,34.27097378,-119.1190524,0.002199991938192898,303,1986,GA-303,>1800,303,GA-303,1,GA-303
931,0.00071397,Primary,CA,34.42816751,-119.6947102,0.0007139706290081242,303,2016,GA-303,>1800,303,GA-303,1,GA-303
932,0.001962667,Secondary,CA,36.03715812,-119.2986755,0.0019626687291111502,303,1980,GA-303,>1800,303,GA-303,1,GA-303
933,0.001218656,Primary,CA,35.36057898,-119.0208952,0.001218657073636882,303,1970,GA-303,>1800,303,GA-303,1,GA-303
934,0.001337818,Secondary,CA,35.18694703,-120.5499289,0.0013378191786186963,303,2057,GA-303,>1800,303,GA-303,1,GA-303
935,0.002051788,Primary,CA,35.05487825,-118.1865568,0.002051789807626821,303,1925,GA-303,>1800,303,GA-303,1,GA-303
936,0.001546101,Secondary,CA,36.80008571,-119.7737058,0.0015461023621161812,303,2001,GA-303,>1800,303,GA-303,1,GA-303
937,0.001694303,Secondary,CA,36.75942982,-119.7877985,0.0016943044926822583,303,2002,GA-303,>1800,303,GA-303,1,GA-303
939,0.000564768,Primary,CA,36.63330227,-121.6927892,0.0005647684975610464,303,2108,GA-303,>1800,303,GA-303,1,GA-303
940,0.002260071,Primary,CA,37.47691148,-122.189659,0.0022600729911243056,303,2130,GA-303,>1800,303,GA-303,1,GA-303
941,0.0013979,Primary,CA,37.76219923,-122.3946011,0.0013979012315509852,303,2140,GA-303,>1800,303,GA-303,1,GA-303
943,8.91e-05,Primary,CA,37.42737993,-122.1286039,8.910007849716916e-05,303,2127,GA-303,>1800,303,GA-303,1,GA-303
944,0.000238324,Primary,CA,37.54007373,-122.2954237,0.000238324209963629,303,2136,GA-303,>1800,303,GA-303,1,GA-303
945,0.006481809,Primary,CA,37.84587461,-122.0596776,0.00648181471047876,303,2121,GA-303,>1800,303,GA-303,1,GA-303
946,0.000951293,Primary,CA,37.79860639,-122.2548117,0.0009512938380898713,303,2132,GA-303,>1800,303,GA-303,1,GA-303
947,5.91e-05,Primary,CA,37.84141388,-122.2695947,5.9100052067145876e-05,303,2133,GA-303,>1800,303,GA-303,1,GA-303
948,0.000327445,Primary,CA,37.89559344,-122.2934959,0.00032744528847929914,303,2134,GA-303,>1800,303,GA-303,1,GA-303
949,0.000892213,Primary,CA,38.00169848,-122.5495902,0.0008922137860403455,303,2147,GA-303,>1800,303,GA-303,1,GA-303
950,0.002051788,Primary,CA,37.18211184,-121.8986246,0.002051789807626821,303,2116,GA-303,>1800,303,GA-303,1,GA-303
951,0.002646597,Primary,CA,37.33080493,-121.8869819,0.0026465993316540115,303,2114,GA-303,>1800,303,GA-303,1,GA-303
952,0.001784425,Primary,CA,38.01704024,-121.2173024,0.0017844265720798102,303,2074,GA-303,>1800,303,GA-303,1,GA-303
953,0.003895294,Primary,CA,37.62326876,-120.8772632,0.003895297431757038,303,2058,GA-303,>1800,303,GA-303,1,GA-303
954,0.000951293,Primary,CA,38.61212023,-122.851428,0.0009512938380898713,303,2161,GA-303,>1800,303,GA-303,1,GA-303
955,0.000267363,Secondary,CA,40.66282252,-123.9543576,0.00026736323554701056,303,2215,GA-303,>1800,303,GA-303,1,GA-303
956,0.003448687,Primary,CA,38.62058326,-121.3717498,0.003448690038295924,303,2081,GA-303,>1800,303,GA-303,1,GA-303
957,0.000862172,Primary,CA,38.67373467,-121.2380987,0.0008621727595742013,303,2073,GA-303,>1800,303,GA-303,1,GA-303
958,0.002319152,Primary,CA,38.57836643,-121.437606,0.0023191540431747124,303,2084,GA-303,>1800,303,GA-303,1,GA-303
959,0.001426939,Secondary,CA,39.43083598,-121.5715556,0.0014269402571343666,303,2090,GA-303,>1800,303,GA-303,1,GA-303
960,0.001159576,Secondary,CA,40.74394506,-122.3227024,0.0011595770215873562,303,2129,GA-303,>1800,303,GA-303,1,GA-303
961,0.000445606,Secondary,CA,39.65372482,-120.3429794,0.00044560639257923185,303,2024,GA-303,>1800,303,GA-303,1,GA-303
970,0.002497394,Primary,OR,45.47366175,-122.5845272,0.0024973962002060525,303,2167,GA-303,>1800,303,GA-303,1,GA-303
971,0.000981334,Primary,OR,45.5050069,-123.1825698,0.0009813348645560157,303,2196,GA-303,>1800,303,GA-303,1,GA-303
972,0.003419647,Primary,OR,45.527154,-122.6820627,0.0034196500127116614,303,2173,GA-303,>1800,303,GA-303,1,GA-303
