zip3,market_type,fc,pmf_alloc,distance_bucket
920,Primary,UT-841,0.00323810385276942,601-1000
920,Primary,TX-799,0.00035978931697438,601-1000
921,Secondary,UT-841,0.00404109536020497,601-1000
921,Secondary,TX-799,0.00044901059557833005,601-1000
922,Secondary,UT-841,0.00315789398210457,301-600
922,Secondary,TX-799,0.00035087710912273004,301-600
923,Primary,UT-841,0.0037734315243930895,301-600
923,Primary,TX-799,0.00041927016937701,601-1000
924,Primary,UT-841,0.00040104575332128,301-600
924,Primary,TX-799,4.456063925792e-05,601-1000
925,Primary,UT-841,0.00543168658531584,301-600
925,Primary,TX-799,0.00060352073170176,601-1000
926,Primary,UT-841,0.0043889681666808905,301-600
926,Primary,TX-799,0.00048766312963121,601-1000
927,Primary,UT-841,0.00165915596171637,301-600
927,Primary,TX-799,0.00018435066241293002,601-1000
928,Primary,UT-841,0.00393384946572135,301-600
928,Primary,TX-799,0.00043709438508015,601-1000
930,Primary,UT-841,0.00197999274437352,301-600
930,Primary,TX-799,0.00021999919381928,601-1000
931,Primary,UT-841,0.0006425735661072901,601-1000
931,Primary,TX-799,7.139706290081e-05,601-1000
932,Secondary,UT-841,0.00176640185619999,301-600
932,Secondary,TX-799,0.00019626687291111,601-1000
933,Primary,UT-841,0.00109679136627312,301-600
933,Primary,TX-799,0.00012186570736368,601-1000
934,Secondary,UT-841,0.00120403726075674,601-1000
934,Secondary,TX-799,0.00013378191786186,601-1000
935,Primary,UT-841,0.0018466108268641202,301-600
935,Primary,TX-799,0.00020517898076268003,601-1000
936,Secondary,UT-841,0.00139149212590449,301-600
936,Secondary,TX-799,0.00015461023621161002,601-1000
937,Secondary,UT-841,0.00152487404341398,301-600
937,Secondary,TX-799,0.00016943044926822,601-1000
939,Primary,UT-841,0.0005082916478049,301-600
939,Primary,TX-799,5.6476849756100005e-05,601-1000
940,Primary,UT-841,0.00203406569201187,301-600
940,Primary,TX-799,0.00022600729911243,601-1000
941,Primary,UT-841,0.00125811110839581,301-600
941,Primary,TX-799,0.00013979012315509,601-1000
943,Primary,UT-841,8.019007064745225e-05,301-600
943,Primary,TX-799,8.910007849716915e-06,601-1000
944,Primary,UT-841,0.00021449178896723999,601-1000
944,Primary,TX-799,2.383242099636e-05,601-1000
945,Primary,UT-841,0.00583363323943083,301-600
945,Primary,TX-799,0.00064818147104787,601-1000
946,Primary,UT-841,0.0008561644542808201,301-600
946,Primary,TX-799,9.512938380898e-05,601-1000
947,Primary,UT-841,5.31900468604313e-05,301-600
947,Primary,TX-799,5.910005206714589e-06,601-1000
948,Primary,UT-841,0.00029470075963128,301-600
948,Primary,TX-799,3.274452884792e-05,601-1000
949,Primary,UT-841,0.00080299240743627,601-1000
949,Primary,TX-799,8.922137860403001e-05,1001-1400
950,Primary,UT-841,0.0018466108268641202,301-600
950,Primary,TX-799,0.00020517898076268003,601-1000
951,Primary,UT-841,0.0023819393984886,301-600
951,Primary,TX-799,0.00026465993316540003,601-1000
952,Primary,UT-841,0.00160598391487182,301-600
952,Primary,TX-799,0.00017844265720798,601-1000
953,Primary,UT-841,0.0035057676885813004,301-600
953,Primary,TX-799,0.0003895297431757,601-1000
954,Primary,UT-841,0.0008561644542808201,601-1000
954,Primary,TX-799,9.512938380898e-05,1001-1400
955,Secondary,UT-841,0.0002406269119923,601-1000
955,Secondary,TX-799,2.67363235547e-05,1001-1400
956,Primary,UT-841,0.0031038210344663097,301-600
956,Primary,TX-799,0.00034486900382959,601-1000
957,Primary,UT-841,0.00077595548361678,301-600
957,Primary,TX-799,8.621727595742e-05,601-1000
958,Primary,UT-841,0.00208723863885723,301-600
958,Primary,TX-799,0.00023191540431746998,601-1000
959,Secondary,UT-841,0.00128424623142087,301-600
959,Secondary,TX-799,0.00014269402571343001,601-1000
960,Secondary,UT-841,0.0010436193194285702,301-600
961,Secondary,UT-841,0.00040104575332128,301-600
961,Secondary,TX-799,4.456063925792e-05,601-1000
970,Primary,UT-841,0.0022476565801854,601-1000
970,Primary,TX-799,0.00024973962002060004,1001-1400
971,Primary,UT-841,0.0008832013781004001,601-1000
971,Primary,TX-799,9.813348645560001e-05,1001-1400
972,Primary,UT-841,0.0030776850114404403,601-1000
972,Primary,TX-799,0.00034196500127116005,1001-1400
973,Primary,UT-841,0.0012310741845763201,601-1000
973,Primary,TX-799,0.00013678602050848002,1001-1400
974,Secondary,UT-841,0.00128424623142087,601-1000
974,Secondary,TX-799,0.00014269402571343001,1001-1400
975,Secondary,UT-841,0.0008291275304613301,301-600
976,Secondary,UT-841,0.0002406269119923,301-600
977,Secondary,UT-841,0.0005082916478049,301-600
978,Secondary,UT-841,5.31900468604313e-05,301-600
979,Primary,UT-841,8.019007064745225e-05,301-600
980,Primary,UT-841,0.0031038210344663097,601-1000
980,Primary,TX-799,0.00034486900382959,1001-1400
981,Primary,UT-841,0.00275594732798958,601-1000
981,Primary,TX-799,0.00030621636977662,1001-1400
982,Primary,UT-841,0.00232786555084953,601-1000
983,Primary,UT-841,0.00272981220496452,601-1000
983,Primary,TX-799,0.00030331246721828004,1001-1400
984,Primary,UT-841,0.0010436193194285702,601-1000
984,Primary,TX-799,0.00011595770215873,1001-1400
985,Primary,UT-841,0.0014185290497240699,601-1000
985,Primary,TX-799,0.00015761433885823,1001-1400
986,Primary,UT-841,0.00171232890856173,601-1000
986,Primary,TX-799,0.00019025876761797,1001-1400
988,Secondary,UT-841,0.0005353276716236699,601-1000
988,Secondary,TX-799,5.948085240263e-05,1001-1400
989,Secondary,UT-841,0.00101658239560908,301-600
990,Secondary,UT-841,0.00029470075963128,301-600
992,Secondary,UT-841,0.00093637342494495,301-600
993,Secondary,UT-841,0.0008561644542808201,301-600
994,Secondary,UT-841,2.700002378702096e-05,301-600
