zip3,market_type,fc,pmf_alloc,distance_bucket
226,Primary,IL-606,1.1896170480526e-05,301-600
226,Primary,MA-021,1.1896170480526e-05,301-600
226,Primary,MI-481,1.1896170480526e-05,301-600
226,Primary,NJ-070,1.1896170480526e-05,151-300
227,Primary,NC-275,0.00021449178896723999,151-300
227,Primary,GA-303,4.766484199272e-06,301-600
227,Primary,IL-606,4.766484199272e-06,301-600
227,Primary,MA-021,4.766484199272e-06,301-600
227,Primary,MI-481,4.766484199272e-06,301-600
227,Primary,NJ-070,4.766484199272e-06,151-300
228,Secondary,NC-275,0.00029470075963128,151-300
228,Secondary,GA-303,6.548905769584001e-06,301-600
228,Secondary,IL-606,6.548905769584001e-06,301-600
228,Secondary,MA-021,6.548905769584001e-06,301-600
228,Secondary,MI-481,6.548905769584001e-06,301-600
228,Secondary,NJ-070,6.548905769584001e-06,151-300
229,Secondary,NC-275,0.0006957465129526501,151-300
229,Secondary,GA-303,1.5461033621170003e-05,301-600
229,Secondary,IL-606,1.5461033621170003e-05,301-600
229,Secondary,MA-021,1.5461033621170003e-05,301-600
229,Secondary,MI-481,1.5461033621170003e-05,301-600
229,Secondary,NJ-070,1.5461033621170003e-05,151-300
230,Secondary,NC-275,0.00120403726075674,51-150
230,Secondary,NJ-070,0.00013378191786186,151-300
231,Secondary,NC-275,0.0006425735661072901,51-150
231,Secondary,NJ-070,7.139706290081e-05,151-300
232,Secondary,NC-275,0.00152487404341398,51-150
232,Secondary,NJ-070,0.00016943044926822,151-300
233,Secondary,NC-275,0.0005082916478049,151-300
233,Secondary,GA-303,1.4119212439025001e-05,301-600
233,Secondary,MA-021,1.4119212439025001e-05,301-600
233,Secondary,MI-481,1.4119212439025001e-05,301-600
233,Secondary,NJ-070,1.4119212439025001e-05,151-300
234,Secondary,NC-275,0.0020602017150376504,151-300
234,Secondary,GA-303,5.7227825417712505e-05,301-600
234,Secondary,MA-021,5.7227825417712505e-05,301-600
234,Secondary,MI-481,5.7227825417712505e-05,301-600
234,Secondary,NJ-070,5.7227825417712505e-05,151-300
235,Secondary,NC-275,0.0005623645954431599,51-150
235,Secondary,NJ-070,6.248495504924e-05,151-300
236,Secondary,NC-275,0.0017393649323805,51-150
236,Secondary,NJ-070,0.0001932627702645,151-300
237,Secondary,NC-275,0.00034787280647592,51-150
237,Secondary,NJ-070,3.8652534052880005e-05,151-300
238,Secondary,NC-275,0.00155191006723275,51-150
238,Secondary,NJ-070,0.00017243445191475002,151-300
239,Primary,NC-275,0.00018745486514766,51-150
240,Secondary,NC-275,0.00080299240743627,51-150
241,Secondary,NC-275,0.00061553664228771,51-150
242,Secondary,NC-275,0.00029470075963128,151-300
242,Secondary,GA-303,8.18613221198e-06,151-300
242,Secondary,IL-606,8.18613221198e-06,301-600
242,Secondary,MI-481,8.18613221198e-06,301-600
242,Secondary,NJ-070,8.18613221198e-06,301-600
243,Secondary,NC-275,0.0005353276716236699,151-300
243,Secondary,GA-303,1.48702131006575e-05,151-300
243,Secondary,IL-606,1.48702131006575e-05,301-600
243,Secondary,MI-481,1.48702131006575e-05,301-600
243,Secondary,NJ-070,1.48702131006575e-05,301-600
244,Secondary,NC-275,0.00040104575332128,151-300
244,Secondary,GA-303,8.912127851584e-06,301-600
244,Secondary,IL-606,8.912127851584e-06,301-600
244,Secondary,MA-021,8.912127851584e-06,301-600
244,Secondary,MI-481,8.912127851584e-06,301-600
244,Secondary,NJ-070,8.912127851584e-06,301-600
245,Primary,NC-275,0.0006425735661072901,51-150
246,Secondary,NC-275,0.00018745486514766,151-300
246,Secondary,GA-303,5.207079587435e-06,151-300
246,Secondary,IL-606,5.207079587435e-06,301-600
246,Secondary,MI-481,5.207079587435e-06,301-600
246,Secondary,NJ-070,5.207079587435e-06,301-600
247,Secondary,NC-275,0.00016041794132817,151-300
247,Secondary,GA-303,4.4560539257825e-06,301-600
247,Secondary,IL-606,4.4560539257825e-06,301-600
247,Secondary,MI-481,4.4560539257825e-06,301-600
247,Secondary,NJ-070,4.4560539257825e-06,301-600
249,Secondary,NC-275,0.00018745486514766,151-300
249,Secondary,GA-303,4.165663669948e-06,301-600
249,Secondary,IL-606,4.165663669948e-06,301-600
249,Secondary,MA-021,4.165663669948e-06,301-600
249,Secondary,MI-481,4.165663669948e-06,301-600
249,Secondary,NJ-070,4.165663669948e-06,301-600
250,Secondary,NC-275,0.00032083588265634,151-300
250,Secondary,GA-303,8.912107851565e-06,301-600
250,Secondary,IL-606,8.912107851565e-06,301-600
250,Secondary,MI-481,8.912107851565e-06,151-300
250,Secondary,NJ-070,8.912107851565e-06,301-600
251,Secondary,NC-275,0.00013338101750859,151-300
251,Secondary,GA-303,3.7050282641275e-06,301-600
251,Secondary,IL-606,3.7050282641275e-06,301-600
251,Secondary,MI-481,3.7050282641275e-06,151-300
251,Secondary,NJ-070,3.7050282641275e-06,301-600
252,Secondary,NC-275,0.00026766383581179,151-300
252,Secondary,GA-303,7.4351065503275e-06,301-600
252,Secondary,IL-606,7.4351065503275e-06,301-600
252,Secondary,MI-481,7.4351065503275e-06,151-300
252,Secondary,NJ-070,7.4351065503275e-06,301-600
253,Secondary,NC-275,0.0002406269119923,151-300
253,Secondary,GA-303,6.684080888675e-06,301-600
253,Secondary,IL-606,6.684080888675e-06,301-600
253,Secondary,MI-481,6.684080888675e-06,151-300
253,Secondary,NJ-070,6.684080888675e-06,301-600
254,Primary,NJ-070,0.00048125472398541,151-300
254,Primary,GA-303,1.0694549421898e-05,301-600
254,Primary,IL-606,1.0694549421898e-05,301-600
254,Primary,MA-021,1.0694549421898e-05,301-600
254,Primary,MI-481,1.0694549421898e-05,301-600
254,Primary,NC-275,1.0694549421898e-05,151-300
255,Secondary,NC-275,0.00026766383581179,151-300
255,Secondary,GA-303,7.4351065503275e-06,301-600
255,Secondary,IL-606,7.4351065503275e-06,301-600
255,Secondary,MI-481,7.4351065503275e-06,151-300
255,Secondary,NJ-070,7.4351065503275e-06,301-600
256,Secondary,NC-275,0.00010724589448361999,151-300
256,Secondary,GA-303,2.979052624545e-06,301-600
256,Secondary,IL-606,2.979052624545e-06,301-600
256,Secondary,MI-481,2.979052624545e-06,301-600
256,Secondary,NJ-070,2.979052624545e-06,301-600
257,Secondary,MI-481,0.00029470075963128,151-300
257,Secondary,GA-303,8.18613221198e-06,301-600
257,Secondary,IL-606,8.18613221198e-06,301-600
257,Secondary,NC-275,8.18613221198e-06,151-300
257,Secondary,NJ-070,8.18613221198e-06,301-600
258,Secondary,NC-275,0.00010724589448361999,151-300
258,Secondary,GA-303,2.979052624545e-06,301-600
258,Secondary,IL-606,2.979052624545e-06,301-600
258,Secondary,MI-481,2.979052624545e-06,301-600
258,Secondary,NJ-070,2.979052624545e-06,301-600
259,Secondary,NC-275,8.019007064745225e-05,151-300
259,Secondary,GA-303,2.227501962429229e-06,301-600
259,Secondary,IL-606,2.227501962429229e-06,301-600
259,Secondary,MI-481,2.227501962429229e-06,301-600
259,Secondary,NJ-070,2.227501962429229e-06,301-600
260,Secondary,MI-481,0.00040104575332128,151-300
260,Secondary,GA-303,8.912127851584e-06,301-600
260,Secondary,IL-606,8.912127851584e-06,301-600
260,Secondary,MA-021,8.912127851584e-06,301-600
260,Secondary,NC-275,8.912127851584e-06,301-600
260,Secondary,NJ-070,8.912127851584e-06,301-600
261,Secondary,MI-481,0.00045511870095954,151-300
261,Secondary,GA-303,1.0113748910212e-05,301-600
261,Secondary,IL-606,1.0113748910212e-05,301-600
261,Secondary,MA-021,1.0113748910212e-05,301-600
261,Secondary,NC-275,1.0113748910212e-05,151-300
261,Secondary,NJ-070,1.0113748910212e-05,301-600
262,Secondary,NC-275,0.0002406269119923,151-300
262,Secondary,GA-303,5.34726471094e-06,301-600
262,Secondary,IL-606,5.34726471094e-06,301-600
262,Secondary,MA-021,5.34726471094e-06,301-600
262,Secondary,MI-481,5.34726471094e-06,151-300
262,Secondary,NJ-070,5.34726471094e-06,301-600
263,Secondary,NC-275,0.00010724589448361999,151-300
263,Secondary,GA-303,2.383242099636e-06,301-600
263,Secondary,IL-606,2.383242099636e-06,301-600
263,Secondary,MA-021,2.383242099636e-06,301-600
263,Secondary,MI-481,2.383242099636e-06,151-300
263,Secondary,NJ-070,2.383242099636e-06,301-600
264,Secondary,NC-275,0.00021449178896723999,151-300
264,Secondary,GA-303,4.766484199272e-06,301-600
264,Secondary,IL-606,4.766484199272e-06,301-600
264,Secondary,MA-021,4.766484199272e-06,301-600
264,Secondary,MI-481,4.766484199272e-06,151-300
264,Secondary,NJ-070,4.766484199272e-06,301-600
265,Secondary,MI-481,0.0005885006184690299,151-300
265,Secondary,GA-303,1.3077791521534e-05,301-600
265,Secondary,IL-606,1.3077791521534e-05,301-600
265,Secondary,MA-021,1.3077791521534e-05,301-600
265,Secondary,NC-275,1.3077791521534e-05,151-300
265,Secondary,NJ-070,1.3077791521534e-05,301-600
266,Secondary,NC-275,2.700002378702096e-05,151-300
266,Secondary,GA-303,6.000005286004658e-07,301-600
266,Secondary,IL-606,6.000005286004658e-07,301-600
266,Secondary,MA-021,6.000005286004658e-07,301-600
266,Secondary,MI-481,6.000005286004658e-07,151-300
266,Secondary,NJ-070,6.000005286004658e-07,301-600
268,Secondary,NC-275,0.00013338101750859,151-300
268,Secondary,GA-303,2.964022611302e-06,301-600
268,Secondary,IL-606,2.964022611302e-06,301-600
268,Secondary,MA-021,2.964022611302e-06,301-600
268,Secondary,MI-481,2.964022611302e-06,301-600
268,Secondary,NJ-070,2.964022611302e-06,151-300
270,Secondary,NC-275,0.00048125472398541,51-150
270,Secondary,GA-303,5.347274710949e-05,151-300
271,Primary,NC-275,0.00061553664228771,51-150
271,Primary,GA-303,6.839296025419e-05,151-300
272,Primary,NC-275,0.00128424623142087,51-150
272,Primary,GA-303,0.00014269402571343001,151-300
273,Primary,NC-275,0.0007489185597972,51-150
274,Primary,NC-275,0.00093637342494495,51-150
275,Primary,NC-275,0.0037995666474181502,<50
276,Primary,NC-275,0.00133832007905994,<50
277,Primary,NC-275,0.00080299240743627,<50
278,Primary,NC-275,0.00117700033693725,51-150
279,Secondary,NC-275,0.0006425735661072901,51-150
280,Secondary,NC-275,0.00240807452151357,51-150
280,Secondary,GA-303,0.00026756383572373,151-300
281,Secondary,NC-275,0.001364455202085,51-150
281,Secondary,GA-303,0.000151606133565,151-300
282,Secondary,NC-275,0.00240807452151357,51-150
282,Secondary,GA-303,0.00026756383572373,151-300
283,Primary,NC-275,0.00219448453334085,51-150
284,Secondary,NC-275,0.00144466417274913,51-150
285,Primary,NC-275,0.00160598391487182,51-150
286,Secondary,NC-275,0.0014185290497240699,51-150
286,Secondary,GA-303,0.00015761433885823,151-300
287,Secondary,GA-303,0.00139149212590449,51-150
287,Secondary,NC-275,0.00015461023621161002,151-300
288,Secondary,GA-303,0.00061553664228771,151-300
288,Secondary,IL-606,1.70982400635475e-05,301-600
288,Secondary,MI-481,1.70982400635475e-05,301-600
288,Secondary,NC-275,1.70982400635475e-05,151-300
288,Secondary,NJ-070,1.70982400635475e-05,301-600
289,Primary,GA-303,0.00016041794132817,51-150
289,Primary,NC-275,1.782421570313e-05,151-300
290,Secondary,NC-275,0.0008561644542808201,151-300
290,Secondary,FL-331,2.3782345952245e-05,301-600
290,Secondary,GA-303,2.3782345952245e-05,151-300
290,Secondary,MI-481,2.3782345952245e-05,301-600
290,Secondary,NJ-070,2.3782345952245e-05,301-600
291,Secondary,NC-275,0.0008832013781004001,151-300
291,Secondary,FL-331,2.4533371613900002e-05,301-600
291,Secondary,GA-303,2.4533371613900002e-05,151-300
291,Secondary,MI-481,2.4533371613900002e-05,301-600
291,Secondary,NJ-070,2.4533371613900002e-05,301-600
292,Secondary,NC-275,0.00045511870095954,151-300
292,Secondary,FL-331,1.2642186137765e-05,301-600
292,Secondary,GA-303,1.2642186137765e-05,151-300
292,Secondary,MI-481,1.2642186137765e-05,301-600
292,Secondary,NJ-070,1.2642186137765e-05,301-600
293,Secondary,GA-303,0.00101658239560908,151-300
293,Secondary,IL-606,2.823839987803e-05,301-600
293,Secondary,MI-481,2.823839987803e-05,301-600
293,Secondary,NC-275,2.823839987803e-05,151-300
293,Secondary,NJ-070,2.823839987803e-05,301-600
294,Secondary,NC-275,0.00299747604077631,151-300
294,Secondary,FL-331,0.000166526446709795,301-600
294,Secondary,GA-303,0.000166526446709795,151-300
295,Secondary,NC-275,0.00125811110839581,51-150
295,Secondary,GA-303,0.00013979012315509,151-300
296,Secondary,GA-303,0.0028361571986544303,51-150
296,Secondary,NC-275,0.00031512857762827005,151-300
297,Secondary,NC-275,0.0006957465129526501,51-150
297,Secondary,GA-303,7.730516810585e-05,151-300
298,Secondary,GA-303,0.00013338101750859,51-150
298,Secondary,NC-275,1.482011305651e-05,151-300
299,Secondary,GA-303,0.00066870958913307,151-300
299,Secondary,FL-331,3.7150532729615e-05,301-600
299,Secondary,NC-275,3.7150532729615e-05,151-300
300,Primary,GA-303,0.00668979769371174,<50
301,Primary,GA-303,0.00267573835732545,<50
302,Primary,GA-303,0.00240807452151357,<50
303,Primary,GA-303,0.0039870215125659,<50
304,Secondary,GA-303,0.00048125472398541,151-300
304,Secondary,FL-331,2.6736373554745e-05,301-600
304,Secondary,NC-275,2.6736373554745e-05,301-600
305,Primary,GA-303,0.0013112831552404502,<50
306,Primary,GA-303,0.00120403726075674,51-150
306,Primary,NC-275,0.00013378191786186,151-300
307,Primary,GA-303,0.00080299240743627,51-150
308,Secondary,GA-303,0.00040104575332128,51-150
308,Secondary,NC-275,4.456063925792e-05,151-300
309,Secondary,GA-303,0.00042808177713996005,51-150
309,Secondary,NC-275,4.756464190444e-05,151-300
310,Primary,GA-303,0.00061553664228771,51-150
312,Primary,GA-303,0.0002406269119923,51-150
313,Secondary,GA-303,0.0008291275304613301,151-300
313,Secondary,FL-331,4.6062640581185e-05,301-600
313,Secondary,NC-275,4.6062640581185e-05,301-600
314,Secondary,GA-303,0.0008832013781004001,151-300
314,Secondary,FL-331,4.9066743227800004e-05,301-600
314,Secondary,NC-275,4.9066743227800004e-05,151-300
315,Secondary,GA-303,0.00093637342494495,151-300
315,Secondary,FL-331,5.2020745830275e-05,301-600
315,Secondary,NC-275,5.2020745830275e-05,301-600
316,Secondary,GA-303,0.00037490973029541,151-300
316,Secondary,FL-331,2.0828318349745e-05,301-600
316,Secondary,NC-275,2.0828318349745e-05,301-600
317,Secondary,GA-303,0.00045511870095954,151-300
317,Secondary,FL-331,2.528437227553e-05,301-600
317,Secondary,NC-275,2.528437227553e-05,301-600
318,Primary,GA-303,0.00013338101750859,51-150
319,Primary,GA-303,0.0002406269119923,51-150
320,Secondary,GA-303,0.0018727468498899,151-300
320,Secondary,FL-331,0.00010404149166055,301-600
320,Secondary,NC-275,0.00010404149166055,301-600
321,Primary,FL-331,0.00125811110839581,151-300
321,Primary,GA-303,6.9895061577545e-05,301-600
321,Primary,NC-275,6.9895061577545e-05,301-600
322,Secondary,GA-303,0.0031038210344663097,151-300
322,Secondary,FL-331,0.000172434501914795,301-600
322,Secondary,NC-275,0.000172434501914795,301-600
323,Secondary,GA-303,0.0005885006184690299,151-300
323,Secondary,FL-331,3.2694478803835e-05,301-600
323,Secondary,NC-275,3.2694478803835e-05,301-600
324,Secondary,GA-303,0.0010436193194285702,151-300
324,Secondary,FL-331,3.865256738624334e-05,301-600
324,Secondary,NC-275,3.865256738624334e-05,301-600
324,Secondary,TX-770,3.865256738624334e-05,301-600
325,Secondary,GA-303,0.00179253787922586,151-300
325,Secondary,FL-331,9.958543773477e-05,301-600
325,Secondary,TX-770,9.958543773477e-05,301-600
326,Primary,FL-331,0.0012310741845763201,151-300
326,Primary,GA-303,6.839301025424001e-05,301-600
326,Primary,NC-275,6.839301025424001e-05,301-600
327,Primary,FL-331,0.00329127589961406,151-300
327,Primary,GA-303,0.00018284866108967,301-600
327,Primary,NC-275,0.00018284866108967,301-600
328,Primary,FL-331,0.00446917713734502,151-300
328,Primary,GA-303,0.00024828761874139,301-600
328,Primary,NC-275,0.00024828761874139,301-600
329,Primary,FL-331,0.00163211903789679,151-300
329,Primary,GA-303,9.0673279883155e-05,301-600
329,Primary,NC-275,9.0673279883155e-05,301-600
330,Primary,FL-331,0.00583363323943083,<50
331,Primary,FL-331,0.00703767050018766,<50
333,Primary,FL-331,0.00230173042782447,<50
334,Primary,FL-331,0.0049774687851499196,51-150
335,Primary,FL-331,0.00203406569201187,151-300
335,Primary,GA-303,0.000113003649556215,301-600
335,Primary,NC-275,0.000113003649556215,301-600
336,Primary,FL-331,0.00219448453334085,151-300
336,Primary,GA-303,0.00012191580740782501,301-600
336,Primary,NC-275,0.00012191580740782501,301-600
337,Primary,FL-331,0.00163211903789679,151-300
337,Primary,GA-303,9.0673279883155e-05,301-600
337,Primary,NC-275,9.0673279883155e-05,301-600
338,Primary,FL-331,0.00251532041599728,151-300
338,Primary,GA-303,0.00013974002311096002,301-600
338,Primary,NC-275,0.00013974002311096002,301-600
339,Secondary,FL-331,0.00254235733981677,51-150
341,Primary,FL-331,0.00077595548361678,51-150
342,Secondary,FL-331,0.00165915596171637,151-300
342,Secondary,GA-303,0.00018435066241293002,301-600
344,Primary,FL-331,0.0011508652139121899,151-300
344,Primary,GA-303,6.3936956328455e-05,301-600
344,Primary,NC-275,6.3936956328455e-05,301-600
346,Primary,FL-331,0.00152487404341398,151-300
346,Primary,GA-303,8.471522463411e-05,301-600
346,Primary,NC-275,8.471522463411e-05,301-600
347,Primary,FL-331,0.00417447637771365,151-300
347,Primary,GA-303,0.000231915354317425,301-600
347,Primary,NC-275,0.000231915354317425,301-600
349,Secondary,FL-331,0.00117700033693725,51-150
350,Secondary,GA-303,0.0009634103487644401,51-150
351,Secondary,GA-303,0.00029470075963128,51-150
352,Secondary,GA-303,0.00066870958913307,51-150
354,Secondary,GA-303,0.00037490973029541,151-300
354,Secondary,NC-275,1.3885545566496668e-05,301-600
354,Secondary,TX-750,1.3885545566496668e-05,301-600
354,Secondary,TX-770,1.3885545566496668e-05,301-600
355,Secondary,GA-303,2.700002378702096e-05,151-300
355,Secondary,IL-606,7.500006607505822e-07,301-600
355,Secondary,NC-275,7.500006607505822e-07,301-600
355,Secondary,TX-750,7.500006607505822e-07,301-600
355,Secondary,TX-770,7.500006607505822e-07,301-600
356,Secondary,GA-303,0.00091023740191908,151-300
356,Secondary,IL-606,2.0227497820424e-05,301-600
356,Secondary,MI-481,2.0227497820424e-05,301-600
356,Secondary,NC-275,2.0227497820424e-05,301-600
356,Secondary,TX-750,2.0227497820424e-05,301-600
356,Secondary,TX-770,2.0227497820424e-05,301-600
357,Primary,GA-303,0.00034787280647592,51-150
358,Primary,GA-303,0.0006425735661072901,51-150
359,Primary,GA-303,0.0005623645954431599,51-150
360,Secondary,GA-303,0.00066870958913307,151-300
360,Secondary,FL-331,2.4767021819743334e-05,301-600
360,Secondary,NC-275,2.4767021819743334e-05,301-600
360,Secondary,TX-770,2.4767021819743334e-05,301-600
361,Secondary,GA-303,0.00077595548361678,151-300
361,Secondary,FL-331,2.8739091985806667e-05,301-600
361,Secondary,NC-275,2.8739091985806667e-05,301-600
361,Secondary,TX-770,2.8739091985806667e-05,301-600
362,Primary,GA-303,0.00016041794132817,51-150
363,Secondary,GA-303,0.00013338101750859,151-300
363,Secondary,FL-331,4.940037685503334e-06,301-600
363,Secondary,NC-275,4.940037685503334e-06,301-600
363,Secondary,TX-770,4.940037685503334e-06,301-600
364,Secondary,GA-303,8.019007064745225e-05,151-300
364,Secondary,FL-331,2.227501962429229e-06,301-600
364,Secondary,NC-275,2.227501962429229e-06,301-600
364,Secondary,TX-750,2.227501962429229e-06,301-600
364,Secondary,TX-770,2.227501962429229e-06,301-600
365,Secondary,GA-303,0.00037490973029541,151-300
365,Secondary,FL-331,1.3885545566496668e-05,301-600
365,Secondary,TX-750,1.3885545566496668e-05,301-600
365,Secondary,TX-770,1.3885545566496668e-05,301-600
366,Tertiary,GA-303,0.00042808177713996005,301-600
366,Tertiary,FL-331,7.927440317406667e-06,301-600
366,Tertiary,IL-606,7.927440317406667e-06,601-1000
366,Tertiary,MI-481,7.927440317406667e-06,601-1000
366,Tertiary,NC-275,7.927440317406667e-06,601-1000
366,Tertiary,TX-750,7.927440317406667e-06,301-600
366,Tertiary,TX-770,7.927440317406667e-06,301-600
367,Secondary,GA-303,0.00018745486514766,151-300
367,Secondary,NC-275,6.942772783246667e-06,301-600
367,Secondary,TX-750,6.942772783246667e-06,301-600
367,Secondary,TX-770,6.942772783246667e-06,301-600
368,Secondary,GA-303,0.0002406269119923,51-150
369,Secondary,GA-303,2.700002378702096e-05,151-300
369,Secondary,TX-750,1.5000013215011645e-06,301-600
369,Secondary,TX-770,1.5000013215011645e-06,301-600
370,Primary,GA-303,0.00395998548874713,151-300
370,Primary,IL-606,0.00014666612921285666,301-600
370,Primary,MI-481,0.00014666612921285666,301-600
370,Primary,NC-275,0.00014666612921285666,301-600
371,Primary,GA-303,0.00163211903789679,151-300
371,Primary,IL-606,6.0448853255436664e-05,301-600
371,Primary,MI-481,6.0448853255436664e-05,301-600
371,Primary,NC-275,6.0448853255436664e-05,301-600
372,Primary,GA-303,0.0019268197975281602,151-300
372,Primary,IL-606,7.136369620474667e-05,301-600
372,Primary,MI-481,7.136369620474667e-05,301-600
372,Primary,NC-275,7.136369620474667e-05,301-600
373,Secondary,GA-303,0.00133832007905994,51-150
374,Primary,GA-303,0.00045511870095954,51-150
376,Secondary,GA-303,0.00099044727258402,151-300
376,Secondary,IL-606,2.7512424238445e-05,301-600
376,Secondary,MI-481,2.7512424238445e-05,301-600
376,Secondary,NC-275,2.7512424238445e-05,151-300
376,Secondary,NJ-070,2.7512424238445e-05,301-600
377,Secondary,GA-303,0.0006957465129526501,151-300
377,Secondary,IL-606,2.576838936861667e-05,301-600
377,Secondary,MI-481,2.576838936861667e-05,301-600
377,Secondary,NC-275,2.576838936861667e-05,151-300
378,Secondary,GA-303,0.0008291275304613301,151-300
378,Secondary,IL-606,3.070842705412333e-05,301-600
378,Secondary,MI-481,3.070842705412333e-05,301-600
378,Secondary,NC-275,3.070842705412333e-05,151-300
379,Secondary,GA-303,0.00155191006723275,51-150
379,Secondary,NC-275,0.00017243445191475002,151-300
380,Secondary,GA-303,0.0008832013781004001,301-600
380,Secondary,CO-802,1.2266685806950001e-05,601-1000
380,Secondary,FL-331,1.2266685806950001e-05,601-1000
380,Secondary,IL-606,1.2266685806950001e-05,301-600
380,Secondary,MI-481,1.2266685806950001e-05,301-600
380,Secondary,NC-275,1.2266685806950001e-05,601-1000
380,Secondary,NJ-070,1.2266685806950001e-05,601-1000
380,Secondary,TX-750,1.2266685806950001e-05,301-600
380,Secondary,TX-770,1.2266685806950001e-05,301-600
381,Secondary,GA-303,0.00139149212590449,301-600
381,Secondary,CO-802,1.9326279526451252e-05,601-1000
381,Secondary,FL-331,1.9326279526451252e-05,601-1000
381,Secondary,IL-606,1.9326279526451252e-05,301-600
381,Secondary,MI-481,1.9326279526451252e-05,601-1000
381,Secondary,NC-275,1.9326279526451252e-05,601-1000
381,Secondary,NJ-070,1.9326279526451252e-05,601-1000
381,Secondary,TX-750,1.9326279526451252e-05,301-600
381,Secondary,TX-770,1.9326279526451252e-05,301-600
382,Secondary,GA-303,0.00034787280647592,301-600
382,Secondary,CO-802,4.831566756610001e-06,601-1000
382,Secondary,FL-331,4.831566756610001e-06,601-1000
382,Secondary,IL-606,4.831566756610001e-06,301-600
382,Secondary,MI-481,4.831566756610001e-06,301-600
382,Secondary,NC-275,4.831566756610001e-06,301-600
382,Secondary,NJ-070,4.831566756610001e-06,601-1000
382,Secondary,TX-750,4.831566756610001e-06,301-600
382,Secondary,TX-770,4.831566756610001e-06,301-600
383,Secondary,GA-303,0.0005082916478049,151-300
383,Secondary,IL-606,1.1295369951220001e-05,301-600
383,Secondary,MI-481,1.1295369951220001e-05,301-600
383,Secondary,NC-275,1.1295369951220001e-05,301-600
383,Secondary,TX-750,1.1295369951220001e-05,301-600
383,Secondary,TX-770,1.1295369951220001e-05,301-600
384,Primary,GA-303,0.00016041794132817,151-300
384,Primary,IL-606,4.4560539257825e-06,301-600
384,Primary,MI-481,4.4560539257825e-06,301-600
384,Primary,NC-275,4.4560539257825e-06,301-600
384,Primary,TX-750,4.4560539257825e-06,301-600
385,Primary,GA-303,0.0002406269119923,151-300
385,Primary,IL-606,8.912107851566667e-06,301-600
385,Primary,MI-481,8.912107851566667e-06,301-600
385,Primary,NC-275,8.912107851566667e-06,301-600
386,Secondary,GA-303,0.0005885006184690299,301-600
386,Secondary,CO-802,8.17361970095875e-06,601-1000
386,Secondary,FL-331,8.17361970095875e-06,601-1000
386,Secondary,IL-606,8.17361970095875e-06,301-600
386,Secondary,MI-481,8.17361970095875e-06,601-1000
386,Secondary,NC-275,8.17361970095875e-06,601-1000
386,Secondary,NJ-070,8.17361970095875e-06,601-1000
386,Secondary,TX-750,8.17361970095875e-06,301-600
386,Secondary,TX-770,8.17361970095875e-06,301-600
387,Secondary,TX-750,0.00013338101750859,301-600
387,Secondary,CO-802,2.1171590080728573e-06,601-1000
387,Secondary,FL-331,2.1171590080728573e-06,601-1000
387,Secondary,GA-303,2.1171590080728573e-06,301-600
387,Secondary,IL-606,2.1171590080728573e-06,301-600
387,Secondary,MI-481,2.1171590080728573e-06,601-1000
387,Secondary,NC-275,2.1171590080728573e-06,601-1000
387,Secondary,TX-770,2.1171590080728573e-06,301-600
388,Secondary,GA-303,0.00042808177713996005,151-300
388,Secondary,IL-606,1.189116047611e-05,301-600
388,Secondary,NC-275,1.189116047611e-05,301-600
388,Secondary,TX-750,1.189116047611e-05,301-600
388,Secondary,TX-770,1.189116047611e-05,301-600
389,Secondary,GA-303,5.31900468604313e-05,301-600
389,Secondary,CO-802,7.387506508393236e-07,601-1000
389,Secondary,FL-331,7.387506508393236e-07,601-1000
389,Secondary,IL-606,7.387506508393236e-07,301-600
389,Secondary,MI-481,7.387506508393236e-07,601-1000
389,Secondary,NC-275,7.387506508393236e-07,601-1000
389,Secondary,NJ-070,7.387506508393236e-07,601-1000
389,Secondary,TX-750,7.387506508393236e-07,301-600
389,Secondary,TX-770,7.387506508393236e-07,301-600
390,Tertiary,GA-303,0.00016041794132817,301-600
390,Tertiary,CO-802,2.5463165290185714e-06,601-1000
390,Tertiary,FL-331,2.5463165290185714e-06,601-1000
390,Tertiary,IL-606,2.5463165290185714e-06,601-1000
390,Tertiary,MI-481,2.5463165290185714e-06,601-1000
390,Tertiary,NC-275,2.5463165290185714e-06,601-1000
390,Tertiary,TX-750,2.5463165290185714e-06,301-600
390,Tertiary,TX-770,2.5463165290185714e-06,301-600
391,Tertiary,TX-770,0.00026766383581179,301-600
391,Tertiary,CO-802,4.248632314472857e-06,601-1000
391,Tertiary,FL-331,4.248632314472857e-06,601-1000
391,Tertiary,GA-303,4.248632314472857e-06,301-600
391,Tertiary,IL-606,4.248632314472857e-06,601-1000
391,Tertiary,MI-481,4.248632314472857e-06,601-1000
391,Tertiary,NC-275,4.248632314472857e-06,601-1000
391,Tertiary,TX-750,4.248632314472857e-06,301-600
392,Tertiary,GA-303,0.00010724589448361999,301-600
392,Tertiary,CO-802,1.7023157854542858e-06,601-1000
392,Tertiary,FL-331,1.7023157854542858e-06,601-1000
392,Tertiary,IL-606,1.7023157854542858e-06,601-1000
392,Tertiary,MI-481,1.7023157854542858e-06,601-1000
392,Tertiary,NC-275,1.7023157854542858e-06,601-1000
392,Tertiary,TX-750,1.7023157854542858e-06,301-600
392,Tertiary,TX-770,1.7023157854542858e-06,301-600
393,Secondary,GA-303,0.00026766383581179,151-300
393,Secondary,TX-750,1.4870213100655e-05,301-600
