zip3,pmf,market,market_type,lat,lon,pmf_norm,preferred_fc_zip3,preferred_fc_distance,preferred_fc,distance_bucket
606,0.008592677,Primary,IL,41.88102002,-87.6647625,0.008592684570155107,606,0,IL-606,<50
607,0.00074301,Primary,IL,41.9802503,-87.80815917,0.0007430106545923867,606,10,IL-606,<50
608,0.000564768,Primary,IL,41.7215963,-87.70084352,0.0005647684975610464,606,11,IL-606,<50
609,0.000297404,Primary,IL,40.90529258,-87.92851528,0.00029740426201315485,606,69,IL-606,51-150
610,0.0013979,Primary,IL,42.18049113,-89.52168805,0.0013979012315509852,606,98,IL-606,51-150
611,0.000832131,Primary,IL,42.25718997,-89.06446021,0.0008321317331080569,606,77,IL-606,51-150
612,0.000267363,Secondary,IL,41.4776728,-90.41095,0.00026736323554701056,606,145,IL-606,51-150
613,0.000327445,Primary,IL,41.32397091,-89.17817227,0.00032744528847929914,606,87,IL-606,51-150
614,0.000327445,Secondary,IL,40.85782888,-90.3608213,0.00032744528847929914,606,157,IL-606,151-300
615,0.00074301,Secondary,IL,40.69865023,-89.63962,0.0007430106545923867,606,131,IL-606,51-150
616,0.000683929,Secondary,IL,40.70348989,-89.59435955,0.0006839296025419799,606,129,IL-606,51-150
617,0.000564768,Secondary,IL,40.507425,-88.96924515,0.0005647684975610464,606,117,IL-606,51-150
618,0.00071397,Secondary,IL,40.1160987,-88.13664375,0.0007139706290081242,606,124,IL-606,51-150
619,0.000297404,Secondary,IL,39.61452295,-88.24764508,0.00029740426201315485,606,159,IL-606,151-300
620,0.000803091,Primary,IL,38.95123795,-90.03519406,0.0008030917075237944,606,238,IL-606,151-300
622,0.000653889,Primary,IL,38.5198849,-89.89322735,0.0006538895760767165,606,260,IL-606,151-300
623,0.000208283,Secondary,IL,40.03945464,-91.05728402,0.00020828318349748467,606,218,IL-606,151-300
624,0.000386525,Secondary,IL,39.0389,-88.21911324,0.000386525340528825,606,198,IL-606,151-300
625,0.000119162,Secondary,IL,39.7624424,-89.084536,0.0001191621049818145,606,164,IL-606,151-300
626,0.000178242,Primary,IL,39.83873131,-89.95216589,0.00017824215703134036,606,185,IL-606,151-300
627,0.000445606,Primary,IL,39.78802638,-89.63288383,0.00044560639257923185,606,177,IL-606,151-300
628,0.000356484,Primary,IL,38.32723605,-88.73359252,0.0003564843140626807,606,252,IL-606,151-300
629,0.000505687,Secondary,IL,37.61908249,-88.99635017,0.0005056874455106396,606,302,IL-606,301-600
630,0.002289111,Primary,MO,38.58410509,-90.49530041,0.002289113016708568,606,272,IL-606,151-300
631,0.002557476,Primary,MO,38.64277166,-90.32420032,0.002557478253138341,606,264,IL-606,151-300
633,0.002378232,Primary,MO,38.83949227,-90.75571211,0.002378234095224238,606,266,IL-606,151-300
635,8.91e-05,Secondary,MO,40.15954867,-92.57150531,8.910007849716916e-05,606,283,IL-606,151-300
636,0.000386525,Primary,MO,37.72302615,-90.59347077,0.000386525340528825,606,326,IL-606,301-600
637,0.000386525,Primary,MO,37.33464326,-89.68450355,0.000386525340528825,606,332,IL-606,301-600
638,0.000327445,Secondary,MO,36.5521338,-89.78712887,0.00032744528847929914,303,361,GA-303,301-600
639,0.000178242,Secondary,MO,36.82837115,-90.53986923,0.00017824215703134036,606,381,IL-606,301-600
640,0.001932626,Secondary,MO,39.05893811,-94.33277014,0.0019326277026450061,606,402,IL-606,301-600
641,0.00217095,Secondary,MO,39.08977733,-94.57005561,0.0021709519126086353,606,411,IL-606,301-600
644,5.91e-05,Secondary,MO,40.06071446,-94.66141968,5.9100052067145876e-05,606,387,IL-606,301-600
645,0.000119162,Secondary,MO,39.74905909,-94.83797841,0.0001191621049818145,606,404,IL-606,301-600
646,5.91e-05,Secondary,MO,39.87953642,-93.57074383,5.9100052067145876e-05,606,339,IL-606,301-600
647,0.000208283,Secondary,MO,38.15344,-94.21542651,0.00020828318349748467,750,392,TX-750,301-600
648,0.001011374,Secondary,MO,37.0208908,-94.39958103,0.0010113748910212791,750,317,TX-750,301-600
650,8.91e-05,Secondary,MO,38.41843557,-92.30300619,8.910007849716916e-05,606,343,IL-606,301-600
651,0.000267363,Primary,MO,38.54645179,-92.12924107,0.00026736323554701056,606,330,IL-606,301-600
652,0.000653889,Secondary,MO,39.09371548,-92.37446706,0.0006538895760767165,606,314,IL-606,301-600
653,0.000892213,Secondary,MO,38.74632963,-93.27199704,0.0008922137860403455,606,367,IL-606,301-600
654,0.000356484,Primary,MO,37.77124563,-91.7411466,0.0003564843140626807,606,357,IL-606,301-600
655,0.000327445,Secondary,MO,37.66922182,-92.00520727,0.00032744528847929914,606,371,IL-606,301-600
656,0.000475646,Secondary,MO,37.03758985,-93.23980149,0.0004756464190444952,750,352,TX-750,301-600
657,0.000803091,Secondary,MO,37.10874423,-93.08477083,0.0008030917075237944,750,361,TX-750,301-600
658,0.001100496,Secondary,MO,37.19763253,-93.29303116,0.0011004969695378303,750,359,TX-750,301-600
660,0.001040414,Secondary,KS,38.93435708,-95.05452192,0.0010404149166055416,750,429,TX-750,301-600
661,0.000208283,Secondary,KS,39.09528246,-94.65524408,0.00020828318349748467,606,415,IL-606,301-600
662,0.000564768,Secondary,KS,38.98082601,-94.68716415,0.0005647684975610464,606,421,IL-606,301-600
664,0.000208283,Secondary,KS,39.37605182,-96.07366496,0.00020828318349748467,750,449,TX-750,301-600
665,0.000386525,Secondary,KS,39.29447701,-96.19764385,0.000386525340528825,750,443,TX-750,301-600
666,0.000505687,Secondary,KS,39.04398621,-95.68609808,0.0005056874455106396,750,429,TX-750,301-600
667,0.000208283,Secondary,KS,37.56326989,-95.07840227,0.00020828318349748467,750,337,TX-750,301-600
668,8.91e-05,Secondary,KS,38.36596095,-96.43049429,8.910007849716916e-05,750,378,TX-750,301-600
669,5.91e-05,Secondary,KS,39.77201287,-97.75138218,5.9100052067145876e-05,802,386,CO-802,301-600
670,0.000475646,Secondary,KS,37.59632409,-97.443575,0.0004756464190444952,750,325,TX-750,301-600
671,0.000148201,Secondary,KS,37.62302112,-97.6276087,0.00014820113056519604,750,328,TX-750,301-600
672,0.001278738,Secondary,KS,37.6926305,-97.32417154,0.0012787391265691706,750,332,TX-750,301-600
673,5.91e-05,Secondary,KS,37.19971939,-95.75527959,5.9100052067145876e-05,750,303,TX-750,301-600
674,0.000148201,Secondary,KS,38.93469421,-97.65358684,0.00014820113056519604,802,397,CO-802,301-600
675,0.000119162,Secondary,KS,38.1793866,-98.4829823,0.0001191621049818145,802,367,CO-802,301-600
676,0.000178242,Secondary,KS,39.33143438,-99.43567031,0.00017824215703134036,802,298,CO-802,151-300
677,5.91e-05,Secondary,KS,39.36629756,-101.0279646,5.9100052067145876e-05,802,214,CO-802,151-300
678,0.000148201,Secondary,KS,37.82998898,-100.6836017,0.00014820113056519604,802,267,CO-802,151-300
679,5.91e-05,Secondary,KS,37.12884828,-101.2190345,5.9100052067145876e-05,802,273,CO-802,151-300
680,0.000683929,Secondary,NE,41.39117573,-96.32725485,0.0006839296025419799,606,450,IL-606,301-600
681,0.001546101,Secondary,NE,41.25543097,-96.0148332,0.0015461023621161812,606,435,IL-606,301-600
683,5.91e-05,Tertiary,NE,40.47496834,-96.82916935,5.9100052067145876e-05,802,436,CO-802,301-600
684,3e-05,Tertiary,NE,40.6017,-96.68741951,3.0000026430023288e-05,802,444,CO-802,301-600
685,0.001011374,Tertiary,NE,40.81582158,-96.70436163,0.0010113748910212791,802,444,CO-802,301-600
686,3e-05,Tertiary,NE,41.5005344,-97.5927936,3.0000026430023288e-05,802,408,CO-802,301-600
687,0.000148201,Secondary,NE,42.36023158,-97.61885921,0.00014820113056519604,802,426,CO-802,301-600
688,0.000208283,Tertiary,NE,41.06798259,-98.76814656,0.00020828318349748467,802,341,CO-802,301-600
689,3e-05,Tertiary,NE,40.35996115,-98.79642038,3.0000026430023288e-05,802,332,CO-802,301-600
690,3e-05,Secondary,NE,40.32746812,-100.7597536,3.0000026430023288e-05,802,228,CO-802,151-300
691,5.91e-05,Secondary,NE,41.24710388,-101.5749008,5.9100052067145876e-05,802,208,CO-802,151-300
693,0.000119162,Secondary,NE,42.15680674,-103.1480034,0.0001191621049818145,802,193,CO-802,151-300
700,0.001635222,Tertiary,LA,29.96314922,-90.18343295,0.0016352234406318512,770,314,TX-770,301-600
701,0.001218656,Tertiary,LA,29.95773556,-90.09428301,0.001218657073636882,770,320,TX-770,301-600
703,0.000594808,Secondary,LA,29.6544694,-90.78519515,0.0005948085240263097,770,278,TX-770,151-300
704,0.001426939,Tertiary,LA,30.46924441,-90.16741425,0.0014269402571343666,770,318,TX-770,301-600
705,0.001070455,Secondary,LA,30.22190203,-92.06806526,0.001070455943071686,770,203,TX-770,151-300
706,0.000892213,Secondary,LA,30.28908022,-93.21021007,0.0008922137860403455,770,137,TX-770,51-150
707,0.000683929,Secondary,LA,30.469215,-91.1198175,0.0006839296025419799,770,262,TX-770,151-300
708,0.000981334,Secondary,LA,30.43964144,-91.14024128,0.0009813348645560157,770,260,TX-770,151-300
710,0.000208283,Secondary,LA,32.51976643,-93.51416713,0.00020828318349748467,750,198,TX-750,151-300
711,0.00074301,Secondary,LA,32.49215934,-93.75517115,0.0007430106545923867,750,184,TX-750,151-300
712,0.00074301,Secondary,LA,32.50336772,-92.12872478,0.0007430106545923867,770,271,TX-770,151-300
713,0.000238324,Secondary,LA,31.30279009,-92.192325,0.000238324209963629,770,219,TX-770,151-300
714,0.000564768,Secondary,LA,31.50592664,-92.90189813,0.0005647684975610464,770,192,TX-770,151-300
716,0.000148201,Secondary,AR,33.91564425,-91.88527011,0.00014820113056519604,750,297,TX-750,151-300
718,0.000148201,Secondary,AR,33.70083978,-93.80333871,0.00014820113056519604,750,186,TX-750,151-300
719,0.000267363,Secondary,AR,34.43043724,-93.27812138,0.00026736323554701056,750,233,TX-750,151-300
720,0.001070455,Secondary,AR,34.92168981,-92.13874268,0.001070455943071686,750,306,TX-750,301-600
721,0.001100496,Secondary,AR,34.87790878,-92.21957492,0.0011004969695378303,750,300,TX-750,151-300
722,0.000773051,Secondary,AR,34.74922706,-92.32192202,0.000773051681058531,750,291,TX-750,151-300
723,8.91e-05,Secondary,AR,35.16979588,-90.48070118,8.910007849716916e-05,303,362,GA-303,301-600
724,0.000505687,Secondary,AR,35.98272056,-90.70202897,0.0005056874455106396,303,391,GA-303,301-600
725,0.000238324,Secondary,AR,35.95783008,-91.82066617,0.000238324209963629,750,358,TX-750,301-600
726,0.000297404,Secondary,AR,36.16061831,-92.89733662,0.00029740426201315485,750,320,TX-750,301-600
727,0.001337818,Secondary,AR,36.16831872,-94.16100723,0.0013378191786186963,750,274,TX-750,151-300
728,5.91e-05,Secondary,AR,35.27096269,-93.21578209,5.9100052067145876e-05,750,266,TX-750,151-300
729,0.000653889,Secondary,AR,35.35644834,-94.32300199,0.0006538895760767165,750,224,TX-750,151-300
730,0.001605181,Primary,OK,35.37892117,-97.62321982,0.001605182414165707,750,176,TX-750,151-300
731,0.00217095,Primary,OK,35.47427621,-97.52646351,0.0021709519126086353,750,181,TX-750,151-300
734,0.000148201,Primary,OK,34.20914796,-97.04020816,0.00014820113056519604,750,91,TX-750,51-150
735,0.000505687,Primary,OK,34.56849316,-98.60170316,0.0005056874455106396,750,152,TX-750,151-300
736,0.000119162,Primary,OK,35.41385357,-99.24175833,0.0001191621049818145,750,220,TX-750,151-300
737,0.000297404,Primary,OK,36.42616744,-98.05841337,0.00029740426201315485,750,252,TX-750,151-300
739,0.000148201,Secondary,OK,36.747908,-101.4293027,0.00014820113056519604,802,283,CO-802,151-300
740,0.002378232,Primary,OK,36.23818071,-96.18726677,0.002378234095224238,750,234,TX-750,151-300
741,0.001070455,Primary,OK,36.13137841,-95.95476784,0.001070455943071686,750,229,TX-750,151-300
743,0.000208283,Secondary,OK,36.56571731,-95.05911154,0.00020828318349748467,750,273,TX-750,151-300
744,0.000356484,Secondary,OK,35.67283571,-95.44417857,0.0003564843140626807,750,208,TX-750,151-300
745,0.000148201,Secondary,OK,34.73790968,-95.7887871,0.00014820113056519604,750,141,TX-750,51-150
746,0.000119162,Primary,OK,36.67899857,-97.13105429,0.0001191621049818145,750,261,TX-750,151-300
747,0.000119162,Secondary,OK,34.08351935,-95.73511505,0.0001191621049818145,750,105,TX-750,51-150
748,0.000445606,Primary,OK,35.15608296,-96.73038519,0.00044560639257923185,750,156,TX-750,151-300
749,0.000148201,Secondary,OK,35.32079872,-94.79955256,0.00014820113056519604,750,205,TX-750,151-300
750,0.005500475,Primary,TX,32.89781244,-96.87761404,0.005500479845922745,750,0,TX-750,<50
751,0.001991707,Primary,TX,32.63336495,-96.65381683,0.001991708754695413,750,22,TX-750,<50
752,0.003895294,Primary,TX,32.82099012,-96.83829993,0.003895297431757038,750,6,TX-750,<50
754,0.001011374,Primary,TX,33.24377302,-95.89563683,0.0010113748910212791,750,62,TX-750,51-150
755,0.000208283,Secondary,TX,33.32397255,-94.23788333,0.00020828318349748467,750,156,TX-750,151-300
756,0.000564768,Secondary,TX,32.48680761,-94.73801995,0.0005647684975610464,750,128,TX-750,51-150
757,0.000475646,Primary,TX,32.31429944,-95.37310732,0.0004756464190444952,750,97,TX-750,51-150
758,0.000238324,Secondary,TX,31.47555856,-95.65959099,0.000238324209963629,770,118,TX-770,51-150
759,0.000356484,Secondary,TX,31.38995588,-94.45899538,0.0003564843140626807,770,125,TX-770,51-150
760,0.002349193,Primary,TX,32.73050241,-97.21853609,0.0023491950696408566,750,23,TX-750,<50
761,0.001487021,Primary,TX,32.75632185,-97.27152935,0.0014870223100666552,750,25,TX-750,<50
762,0.001635222,Primary,TX,33.18522749,-97.19270953,0.0016352234406318512,750,27,TX-750,<50
763,0.000238324,Secondary,TX,33.87712911,-98.61578776,0.000238324209963629,750,121,TX-750,51-150
764,0.000178242,Primary,TX,32.5845375,-98.37456125,0.00017824215703134036,750,90,TX-750,51-150
765,0.001546101,Secondary,TX,31.11096525,-97.56571631,0.0015461023621161812,750,130,TX-750,51-150
766,3e-05,Primary,TX,31.71480203,-97.07859239,3.0000026430023288e-05,750,82,TX-750,51-150
767,0.000475646,Primary,TX,31.54466783,-97.13625581,0.0004756464190444952,750,94,TX-750,51-150
768,0.000119162,Secondary,TX,31.43000114,-99.18056932,0.0001191621049818145,750,169,TX-750,151-300
769,0.000386525,Secondary,TX,31.3977337,-100.5183272,0.000386525340528825,750,237,TX-750,151-300
770,0.006540889,Primary,TX,29.77049836,-95.41519724,0.006540894762528286,770,0,TX-770,<50
773,0.003092202,Primary,TX,30.10919119,-95.40537507,0.0030922047242323623,770,23,TX-770,<50
774,0.003835212,Primary,TX,29.65952597,-95.6856005,0.0038352153788247492,770,18,TX-770,<50
775,0.002438314,Primary,TX,29.59683964,-95.17402526,0.002438316148156527,770,19,TX-770,<50
776,0.000832131,Primary,TX,30.08017757,-94.03078037,0.0008321317331080569,770,86,TX-770,51-150
777,0.000267363,Primary,TX,30.08061268,-94.14762066,0.00026736323554701056,770,79,TX-770,51-150
778,0.000653889,Primary,TX,30.61895296,-96.32914321,0.0006538895760767165,770,80,TX-770,51-150
779,0.000416566,Primary,TX,28.95893886,-96.96806398,0.00041656636699496935,770,109,TX-770,51-150
780,0.000981334,Primary,TX,28.6196527,-99.0453514,0.0009813348645560157,770,233,TX-770,151-300
781,0.001070455,Primary,TX,29.37374107,-98.12762857,0.001070455943071686,770,166,TX-770,151-300
782,0.005024829,Primary,TX,29.45314256,-98.4975328,0.005024833426878249,770,187,TX-770,151-300
783,0.000267363,Secondary,TX,27.7956176,-97.69328798,0.00026736323554701056,770,194,TX-770,151-300
784,0.001218656,Secondary,TX,27.79343056,-97.40561199,0.001218657073636882,770,182,TX-770,151-300
785,0.002764757,Secondary,TX,26.1934576,-97.9558109,0.0027647594357530633,770,291,TX-770,151-300
786,0.002319152,Primary,TX,30.25780345,-97.8273734,0.0023191540431747124,770,148,TX-770,51-150
787,0.00291396,Primary,TX,30.30363295,-97.74164957,0.0029139625672010222,770,144,TX-770,51-150
788,0.000119162,Primary,TX,29.16311083,-100.0306825,0.0001191621049818145,770,281,TX-770,151-300
789,8.91e-05,Primary,TX,29.92089344,-96.84787131,8.910007849716916e-05,770,87,TX-770,51-150
790,0.000238324,Secondary,TX,35.26688777,-101.6259036,0.000238324209963629,750,317,TX-750,301-600
791,0.000564768,Secondary,TX,35.16737006,-101.8167634,0.0005647684975610464,750,324,TX-750,301-600
792,5.91e-05,Secondary,TX,34.27433016,-100.5808333,5.9100052067145876e-05,750,234,TX-750,151-300
793,0.000178242,Secondary,TX,33.48105046,-102.1159028,0.00017824215703134036,750,306,TX-750,301-600
794,0.001011374,Secondary,TX,33.57770816,-101.8659727,0.0010113748910212791,750,293,TX-750,151-300
795,3e-05,Secondary,TX,32.68512647,-100.2627137,3.0000026430023288e-05,750,198,TX-750,151-300
796,0.000475646,Secondary,TX,32.44478868,-99.73640189,0.0004756464190444952,750,170,TX-750,151-300
797,0.001159576,Secondary,TX,31.91606047,-102.2252385,0.0011595770215873562,750,320,TX-750,301-600
798,0.000178242,Primary,TX,31.17464138,-105.3606966,0.00017824215703134036,852,414,AZ-852,301-600
799,0.003211364,Primary,TX,31.7656623,-106.4485636,0.0032113668292141767,852,339,AZ-852,301-600
800,0.004460061,Primary,CO,39.74485394,-104.9808302,0.004460064929317204,802,1,CO-802,<50
801,0.01094187,Primary,CO,39.64477796,-104.9813544,0.010941879639795963,802,6,CO-802,<50
802,0.016323183,Primary,CO,39.73627057,-104.9979484,0.016323197380736894,802,0,CO-802,<50
803,0.000624849,Primary,CO,39.73803378,-105.0316401,0.000624849550492454,802,2,CO-802,<50
804,0.000951293,Primary,CO,39.79542842,-105.5822478,0.0009512938380898713,802,31,CO-802,<50
805,0.006035202,Primary,CO,40.38968207,-105.0863883,0.006035207317017646,802,45,CO-802,<50
806,0.002080828,Primary,CO,40.23774351,-104.747136,0.002080829833211083,802,37,CO-802,<50
807,0.000445606,Secondary,CO,40.385325,-103.2727469,0.00044560639257923185,802,102,CO-802,51-150
808,0.000564768,Primary,CO,39.08281453,-103.906065,0.0005647684975610464,802,74,CO-802,51-150
809,0.003033122,Primary,CO,38.85287251,-104.799162,0.0030331246721828366,802,62,CO-802,51-150
810,0.001070455,Secondary,CO,38.11337778,-104.1576306,0.001070455943071686,802,121,CO-802,51-150
811,0.000327445,Secondary,CO,37.45488602,-106.3365204,0.00032744528847929914,802,173,CO-802,151-300
812,0.000327445,Secondary,CO,38.50298,-106.0065733,0.00032744528847929914,802,101,CO-802,51-150
813,0.000148201,Secondary,CO,37.33919737,-108.1590553,0.00014820113056519604,802,238,CO-802,151-300
814,0.000119162,Secondary,CO,38.3686625,-107.9244188,0.0001191621049818145,802,183,CO-802,151-300
815,0.000683929,Secondary,CO,39.07391085,-108.5382101,0.0006839296025419799,802,195,CO-802,151-300
816,0.000862172,Secondary,CO,39.64786833,-107.1934217,0.0008621727595742013,802,117,CO-802,51-150
820,0.000297404,Secondary,WY,41.2043562,-104.8375212,0.00029740426201315485,802,102,CO-802,51-150
823,0.000178242,Secondary,WY,41.62845172,-107.156769,0.00017824215703134036,802,173,CO-802,151-300
824,0.000178242,Tertiary,WY,44.44188545,-108.5115073,0.00017824215703134036,841,308,UT-841,301-600
825,5.91e-05,Secondary,WY,42.97031875,-108.575025,5.9100052067145876e-05,841,230,UT-841,151-300
826,8.91e-05,Secondary,WY,42.86746525,-106.329122,8.910007849716916e-05,802,227,CO-802,151-300
828,3e-05,Tertiary,WY,44.68892432,-106.8533054,3.0000026430023288e-05,802,355,CO-802,301-600
829,0.000119162,Secondary,WY,41.68099508,-109.9486689,0.0001191621049818145,841,120,UT-841,51-150
830,3e-05,Secondary,WY,43.51857143,-110.7408607,3.0000026430023288e-05,841,201,UT-841,151-300
831,3e-05,Secondary,WY,42.47064419,-110.7402907,3.0000026430023288e-05,841,133,UT-841,51-150
832,0.000327445,Secondary,ID,42.89443054,-112.4368826,0.00032744528847929914,841,151,UT-841,151-300
833,0.000208283,Secondary,ID,42.78957806,-114.2452619,0.00020828318349748467,841,187,UT-841,151-300
834,0.000773051,Secondary,ID,43.70592611,-112.0616383,0.000773051681058531,841,205,UT-841,151-300
835,0.000238324,Secondary,ID,46.26556875,-116.5292313,0.000238324209963629,980,284,WA-980,151-300
836,0.002260071,Primary,ID,43.7288323,-116.3854156,0.0022600729911243056,841,309,UT-841,301-600
837,0.00217095,Primary,ID,43.61258508,-116.2310588,0.0021709519126086353,841,298,UT-841,151-300
838,0.000564768,Secondary,ID,47.61674601,-116.6744333,0.0005647684975610464,980,259,WA-980,151-300
840,0.005470434,Primary,UT,40.67013187,-111.7536007,0.0054704388194566,841,9,UT-841,<50
841,0.002319152,Primary,UT,40.73951069,-111.8893784,0.0023191540431747124,841,0,UT-841,<50
843,0.000505687,Primary,UT,41.65471736,-111.9732493,0.0005056874455106396,841,63,UT-841,51-150
844,0.000862172,Primary,UT,41.17161953,-111.9577553,0.0008621727595742013,841,30,UT-841,<50
845,5.91e-05,Secondary,UT,38.81124098,-110.4007082,5.9100052067145876e-05,841,155,UT-841,151-300
846,0.000624849,Primary,UT,40.06320569,-111.7190128,0.000624849550492454,841,48,UT-841,<50
847,0.001100496,Secondary,UT,37.60797488,-113.0020678,0.0011004969695378303,841,224,UT-841,151-300
850,0.004579223,Primary,AZ,33.50801087,-112.0594348,0.004579227034299018,852,9,AZ-852,<50
851,0.001635222,Primary,AZ,32.87289,-111.74493,0.0016352234406318512,852,41,AZ-852,<50
852,0.010019617,Primary,AZ,33.44442858,-111.9197627,0.010019625827290355,852,0,AZ-852,<50
853,0.009752253,Primary,AZ,33.49500482,-112.4999184,0.009752261591742464,852,34,AZ-852,<50
855,0.000238324,Primary,AZ,33.42011803,-110.4939377,0.000238324209963629,852,82,AZ-852,51-150
856,0.000534727,Secondary,AZ,31.75364359,-110.5073962,0.000534727471094902,852,143,AZ-852,51-150
857,0.002467353,Secondary,AZ,32.27017437,-110.9790432,0.002467355173739908,852,98,AZ-852,51-150
859,0.000238324,Secondary,AZ,34.19740179,-109.9840321,0.000238324209963629,852,123,AZ-852,51-150
860,0.000475646,Secondary,AZ,35.43649308,-111.4090092,0.0004756464190444952,852,140,AZ-852,51-150
863,0.000475646,Primary,AZ,34.58390667,-112.213077,0.0004756464190444952,852,80,AZ-852,51-150
864,0.000773051,Primary,AZ,34.97431354,-114.258651,0.000773051681058531,852,170,AZ-852,151-300
865,5.91e-05,Secondary,AZ,35.79852,-109.4734943,5.9100052067145876e-05,852,214,AZ-852,151-300
870,0.000534727,Secondary,NM,35.08857203,-106.7835958,0.000534727471094902,852,315,AZ-852,301-600
871,0.003359566,Secondary,NM,35.08446529,-106.642586,0.003359568959780254,852,322,AZ-852,301-600
873,8.91e-05,Secondary,NM,35.47991136,-108.6006841,8.910007849716916e-05,852,236,AZ-852,151-300
874,0.000148201,Secondary,NM,36.69554412,-108.2394676,0.00014820113056519604,802,274,CO-802,151-300
875,0.000386525,Secondary,NM,35.75610368,-105.9917384,0.000386525340528825,802,280,CO-802,151-300
877,3e-05,Secondary,NM,35.8832,-105.972775,3.0000026430023288e-05,802,271,CO-802,151-300
880,0.000773051,Secondary,NM,35.00632778,-107.0991889,0.000773051681058531,852,296,AZ-852,151-300
881,0.000208283,Secondary,NM,35.48986667,-106.4290556,0.00020828318349748467,802,303,CO-802,301-600
882,0.001100496,Secondary,NM,35.31424286,-107.1822286,0.0011004969695378303,852,300,AZ-852,151-300
883,0.000238324,Secondary,NM,35.9602,-106.9588333,0.000238324209963629,802,282,CO-802,151-300
884,5.91e-05,Secondary,NM,36.7322,-108.2101,5.9100052067145876e-05,802,271,CO-802,151-300
890,0.003954374,Primary,NV,36.23535634,-115.2332205,0.003954377483806564,900,230,CA-900,151-300
891,0.00651185,Primary,NV,36.14194742,-115.1464052,0.006511855736944904,900,229,CA-900,151-300
894,0.001337818,Secondary,NV,39.52802348,-119.2292659,0.0013378191786186963,945,192,CA-945,151-300
895,0.001635222,Secondary,NV,39.50761301,-119.7746952,0.0016352234406318512,945,169,CA-945,151-300
897,0.000327445,Secondary,NV,39.20946477,-119.7804102,0.00032744528847929914,945,155,CA-945,151-300
898,0.000238324,Secondary,NV,40.89796167,-115.7582833,0.000238324209963629,841,203,UT-841,151-300
900,0.007433102,Primary,CA,34.04951999,-118.2957382,0.007433108548568631,900,0,CA-900,<50
902,0.003687011,Primary,CA,33.94952193,-118.3121915,0.003687014248259553,900,7,CA-900,<50
903,0.000356484,Primary,CA,33.95547619,-118.3359107,0.0003564843140626807,900,7,CA-900,<50
904,0.000356484,Primary,CA,34.01595545,-118.4320422,0.0003564843140626807,900,8,CA-900,<50
905,0.000594808,Primary,CA,33.87717155,-118.3273979,0.0005948085240263097,900,12,CA-900,<50
906,0.002705677,Primary,CA,33.91033966,-118.035996,0.002705679383703537,900,18,CA-900,<50
907,0.002378232,Primary,CA,33.8487264,-118.1887304,0.002378234095224238,900,15,CA-900,<50
908,0.001487021,Primary,CA,33.81303047,-118.1708499,0.0014870223100666552,900,18,CA-900,<50
910,0.001011374,Primary,CA,34.13971991,-118.1183264,0.0010113748910212791,900,12,CA-900,<50
911,0.000416566,Primary,CA,34.13562288,-118.1470573,0.00041656636699496935,900,10,CA-900,<50
912,0.000564768,Primary,CA,34.15188364,-118.2760927,0.0005647684975610464,900,7,CA-900,<50
913,0.00582792,Primary,CA,34.23029986,-118.5750709,0.0058279251344020445,900,20,CA-900,<50
914,0.001605181,Primary,CA,34.15413978,-118.4363047,0.001605182414165707,900,11,CA-900,<50
915,0.000445606,Primary,CA,34.17568178,-118.3261838,0.00044560639257923185,900,9,CA-900,<50
916,0.000981334,Primary,CA,34.16065021,-118.3918357,0.0009813348645560157,900,9,CA-900,<50
917,0.005678717,Primary,CA,34.07218601,-117.8589428,0.005678722002954085,900,25,CA-900,<50
918,0.000386525,Primary,CA,34.09157959,-118.1369806,0.000386525340528825,900,10,CA-900,<50
919,0.001843505,Secondary,CA,32.72455083,-117.026126,0.001843506624129336,900,117,CA-900,51-150
920,0.00359789,Primary,CA,33.03817308,-117.1549308,0.0035978931697438826,900,96,CA-900,51-150
921,0.004490102,Secondary,CA,32.80332038,-117.1555752,0.004490105955783348,900,108,CA-900,51-150
922,0.003508768,Secondary,CA,33.60566711,-116.1737621,0.0035087710912273316,900,126,CA-900,51-150
923,0.004192698,Primary,CA,34.28362441,-117.2862469,0.004192701693770192,900,60,CA-900,51-150
924,0.000445606,Primary,CA,34.11847489,-117.3205191,0.00044560639257923185,900,56,CA-900,51-150
925,0.006035202,Primary,CA,33.84241649,-117.2822938,0.006035207317017646,900,60,CA-900,51-150
926,0.004876627,Primary,CA,33.67220698,-117.8229894,0.004876631296312172,900,38,CA-900,<50
927,0.001843505,Primary,CA,33.74051139,-117.8754184,0.001843506624129336,900,32,CA-900,<50
928,0.00437094,Primary,CA,33.81844313,-117.8767371,0.004370943850801533,900,29,CA-900,<50
930,0.00219999,Primary,CA,34.27097378,-119.1190524,0.002199991938192898,900,50,CA-900,<50
931,0.00071397,Primary,CA,34.42816751,-119.6947102,0.0007139706290081242,900,84,CA-900,51-150
932,0.001962667,Secondary,CA,36.03715812,-119.2986755,0.0019626687291111502,900,148,CA-900,51-150
933,0.001218656,Primary,CA,35.36057898,-119.0208952,0.001218657073636882,900,99,CA-900,51-150
934,0.001337818,Secondary,CA,35.18694703,-120.5499289,0.0013378191786186963,900,150,CA-900,51-150
935,0.002051788,Primary,CA,35.05487825,-118.1865568,0.002051789807626821,900,70,CA-900,51-150
936,0.001546101,Secondary,CA,36.80008571,-119.7737058,0.0015461023621161812,945,145,CA-945,51-150
937,0.001694303,Secondary,CA,36.75942982,-119.7877985,0.0016943044926822583,945,146,CA-945,51-150
